XYDATA
! Title:  11BM APS ZnO
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! Run no. =               4715 
! No. steps =             34500 
! Scan time =             MAY 31, 2014 23:52
! Sample name =     	  NIST SRM 674b (ZnO)
! Composition =           Zinc Oxide
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.025  
! Monitor I0 [0] =        89933.5  
! Monitor I1 [0] =        73484.6  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted 
! Normalization factor  = 8.1812 
! Calibrated wavelength = 0.413671 
!  
! 2theta, intensity, sigma(intensity)
16.629730 75.566366 7.225663
16.630730 78.018171 7.384943
16.631730 83.810267 7.624236
16.632730 70.049902 6.968235
16.633730 73.528481 7.129812
16.634730 63.436783 6.553500
16.635729 67.567693 6.809658
16.636729 82.879159 7.549386
16.637729 68.746481 6.914996
16.638729 71.554649 7.057599
16.639729 74.768687 7.196483
16.640729 67.216076 6.822971
16.641728 60.249014 6.502807
16.642728 63.775409 6.612742
16.643728 62.533184 6.564933
16.644728 69.677070 6.965364
16.645728 64.524061 6.652785
16.646728 77.274416 7.284677
16.647728 80.885550 7.523320
16.648727 68.707283 6.843615
16.649727 75.765620 7.182109
16.650727 72.458311 7.040859
16.651727 73.645471 7.131309
16.652727 64.761616 6.613503
16.653727 63.099619 6.456203
16.654726 66.031909 6.719503
16.655726 73.021938 7.076638
16.656726 67.969706 6.836914
16.657726 66.571586 6.781743
16.658726 66.233892 6.809674
16.659726 71.366795 7.038429
16.660726 65.172514 6.717443
16.661725 71.111765 7.010720
16.662725 76.149108 7.266056
16.663725 75.574708 7.226439
16.664725 70.402334 6.968013
16.665725 76.960603 7.302772
16.666725 70.712871 7.026800
16.667724 59.738515 6.420693
16.668724 65.188670 6.739997
16.669724 68.160553 6.856251
16.670724 63.059118 6.606145
16.671724 83.508513 7.571052
16.672724 77.012492 7.257253
16.673723 73.764884 7.100578
16.674723 75.864534 7.218448
16.675723 66.305601 6.775355
16.676723 72.969738 7.163927
16.677723 82.750596 7.557116
16.678723 73.875167 7.121025
16.679723 62.952799 6.564546
16.680722 65.769096 6.731278
16.681722 65.653479 6.740669
16.682722 74.383624 7.159938
16.683722 78.069762 7.306695
16.684722 81.799899 7.520797
16.685722 68.437235 6.850443
16.686721 64.495516 6.667223
16.687721 65.799557 6.758108
16.688721 60.774355 6.462289
16.689721 73.611525 7.126449
16.690721 79.267256 7.358225
16.691721 81.355336 7.462685
16.692721 66.611881 6.744988
16.693720 81.610451 7.495050
16.694720 83.717287 7.618454
16.695720 77.957275 7.292231
16.696720 78.113713 7.280334
16.697720 68.562696 6.883046
16.698720 75.943538 7.150030
16.699719 79.191452 7.347851
16.700719 77.898677 7.320797
16.701719 78.317244 7.337632
16.702719 64.985593 6.676830
16.703719 66.902286 6.843735
16.704719 64.636560 6.723611
16.705719 60.557581 6.472802
16.706718 69.921226 6.882794
16.707718 73.613162 7.055684
16.708718 69.230776 6.835578
16.709718 67.498234 6.801666
16.710718 74.775491 7.211101
16.711718 72.165028 7.059710
16.712717 64.720624 6.704891
16.713717 73.815827 7.112774
16.714717 72.179691 7.064290
16.715717 79.158287 7.380856
16.716717 81.420264 7.478263
16.717717 62.633846 6.486151
16.718717 66.161766 6.764188
16.719716 63.991792 6.619652
16.720716 74.065643 7.073246
16.721716 59.019834 6.335165
16.722716 67.383876 6.771475
16.723716 62.831587 6.566512
16.724716 80.810922 7.457008
16.725715 82.827015 7.582182
16.726715 78.411986 7.328228
16.727715 67.926697 6.799257
16.728715 79.383344 7.413022
16.729715 76.478188 7.284950
16.730715 80.296710 7.455294
16.731714 86.175617 7.690192
16.732714 68.085441 6.828823
16.733714 72.571708 7.060299
16.734714 69.663006 6.930381
16.735714 71.975450 7.009019
16.736714 71.710128 7.027535
16.737714 71.510359 6.998330
16.738713 71.617975 6.998911
16.739713 68.896912 6.874457
16.740713 69.662764 6.930524
16.741713 75.234237 7.163311
16.742713 74.371382 7.131851
16.743713 67.639063 6.822571
16.744712 82.354392 7.565766
16.745712 75.737564 7.207123
16.746712 69.545599 6.920948
16.747712 64.810955 6.659539
16.748712 79.262147 7.277001
16.749712 69.417182 6.930740
16.750712 73.079664 7.086111
16.751711 69.149577 6.919446
16.752711 71.600276 7.034371
16.753711 71.634089 7.013619
16.754711 78.430175 7.314366
16.755711 85.058952 7.651834
16.756711 72.501591 7.071049
16.757710 89.912265 7.903766
16.758710 75.084313 7.200971
16.759710 74.547402 7.156921
16.760710 68.353904 6.819539
16.761710 66.209118 6.716681
16.762710 70.152201 6.974177
16.763710 63.817242 6.631368
16.764709 65.791222 6.691977
16.765709 73.247015 7.113772
16.766709 78.118975 7.310242
16.767709 83.030761 7.544200
16.768709 84.174419 7.627090
16.769709 76.850987 7.285403
16.770708 85.459377 7.644824
16.771708 74.603564 7.172719
16.772708 76.416679 7.245190
16.773708 81.147388 7.429937
16.774708 87.806679 7.740520
16.775708 69.838878 6.943852
16.776708 76.959913 7.259422
16.777707 79.125964 7.346754
16.778707 81.586456 7.503982
16.779707 92.276756 7.984127
16.780707 81.992885 7.506067
16.781707 84.446321 7.595040
16.782707 70.603606 6.938283
16.783706 82.233197 7.514660
16.784706 75.465015 7.194584
16.785706 80.967650 7.456753
16.786706 77.570199 7.376767
16.787706 85.253646 7.711737
16.788706 79.846553 7.422739
16.789706 80.110852 7.366537
16.790705 75.683143 7.171306
16.791705 81.744891 7.496102
16.792705 78.748224 7.329872
16.793705 85.924458 7.678782
16.794705 83.732519 7.601924
16.795705 82.001454 7.538810
16.796704 75.112438 7.198272
16.797704 74.573020 7.132835
16.798704 75.752504 7.224028
16.799704 89.967614 7.838517
16.800704 86.170643 7.659245
16.801704 83.466641 7.591328
16.802703 78.176417 7.322640
16.803703 85.954390 7.600001
16.804703 80.145138 7.299130
16.805703 77.715087 7.251304
16.806703 72.831489 7.008215
16.807703 88.032153 7.789150
16.808703 87.351466 7.768989
16.809702 83.248339 7.550498
16.810702 79.730702 7.411854
16.811702 77.524413 7.278130
16.812702 79.778995 7.349223
16.813702 84.018366 7.568157
16.814702 78.031079 7.299323
16.815701 80.239651 7.483725
16.816701 80.298391 7.432125
16.817701 85.111887 7.633511
16.818701 82.089853 7.529541
16.819701 93.755620 8.040874
16.820701 100.272533 8.294852
16.821701 84.795143 7.649323
16.822700 91.400489 7.904475
16.823700 91.228212 7.913368
16.824700 85.918424 7.724713
16.825700 94.967553 8.103371
16.826700 88.544242 7.827660
16.827700 97.978567 8.224432
16.828699 94.115509 8.062093
16.829699 90.877500 7.875012
16.830699 80.488023 7.412475
16.831699 92.195221 7.952383
16.832699 89.969342 7.842799
16.833699 92.708870 7.970899
16.834699 103.263558 8.423849
16.835698 103.994805 8.443674
16.836698 96.343295 8.129523
16.837698 99.597960 8.277735
16.838698 104.742601 8.514849
16.839698 106.572367 8.567362
16.840698 95.486564 8.120246
16.841697 109.383974 8.644252
16.842697 109.884954 8.663367
16.843697 104.804154 8.489441
16.844697 104.635154 8.454366
16.845697 98.491908 8.193000
16.846697 107.211009 8.624285
16.847697 117.140737 8.996564
16.848696 113.507070 8.862372
16.849696 115.444335 8.897490
16.850696 114.851289 8.882006
16.851696 125.224999 9.296602
16.852696 127.268299 9.321016
16.853696 127.838956 9.374752
16.854695 125.288893 9.295429
16.855695 121.409067 9.113773
16.856695 125.333461 9.282869
16.857695 144.293168 10.018852
16.858695 139.589424 9.826222
16.859695 135.376794 9.627794
16.860694 132.837722 9.527999
16.861694 154.656247 10.291078
16.862694 143.805782 9.981204
16.863694 147.643338 10.087318
16.864694 144.914466 10.026027
16.865694 152.457678 10.221298
16.866694 150.265988 10.144761
16.867693 165.042677 10.646408
16.868693 178.829067 11.102550
16.869693 184.788778 11.284428
16.870693 188.652749 11.377172
16.871693 191.201490 11.502002
16.872693 221.384861 12.350068
16.873692 210.683655 12.050806
16.874692 222.683371 12.385847
16.875692 229.631521 12.584958
16.876692 239.130407 12.855572
16.877692 271.036665 13.672969
16.878692 284.388271 14.028115
16.879692 312.874422 14.672323
16.880691 335.927849 15.208902
16.881691 315.867289 14.741847
16.882691 384.553971 16.235316
16.883691 425.721483 17.108943
16.884691 454.994881 17.693780
16.885691 506.605618 18.682839
16.886690 573.674329 19.910222
16.887690 622.702729 20.728456
16.888690 673.601195 21.526541
16.889690 791.753529 23.351749
16.890690 901.416853 24.989780
16.891690 997.708232 26.220641
16.892690 1110.135517 27.673081
16.893689 1275.867580 29.707774
16.894689 1502.599306 32.205414
16.895689 1754.465062 34.813165
16.896689 2050.146923 37.617624
16.897689 2309.053742 39.930569
16.898689 2626.248239 42.556596
16.899688 3032.028016 45.822941
16.900688 3314.318560 47.919191
16.901688 3534.399275 49.484125
16.902688 3620.815112 50.102856
16.903688 3674.955010 50.463653
16.904688 3616.645216 50.076102
16.905688 3348.464692 48.127746
16.906687 2999.802368 45.532499
16.907687 2637.399533 42.706411
16.908687 2323.250464 40.108962
16.909687 2020.840491 37.426892
16.910687 1796.834437 35.284345
16.911687 1553.510545 32.762204
16.912686 1342.983504 30.443014
16.913686 1131.627336 27.957977
16.914686 1005.695232 26.366150
16.915686 881.174630 24.655481
16.916686 755.571054 22.867144
16.917686 679.555619 21.680148
16.918685 607.870670 20.504990
16.919685 543.248068 19.387166
16.920685 505.458476 18.647468
16.921685 457.188937 17.764521
16.922685 422.666618 17.078502
16.923685 401.869092 16.643970
16.924685 357.034633 15.668119
16.925684 325.863155 14.970639
16.926684 297.040009 14.260228
16.927684 273.097827 13.690685
16.928684 271.918826 13.671080
16.929684 253.618345 13.256944
16.930684 240.755672 12.879909
16.931683 212.538547 12.080079
16.932683 209.679425 12.044516
16.933683 194.185865 11.561737
16.934683 200.220060 11.736914
16.935683 192.448419 11.556678
16.936683 181.759735 11.164419
16.937683 182.914997 11.269539
16.938682 159.439182 10.460385
16.939682 158.334815 10.427655
16.940682 171.733576 10.908595
16.941682 168.450433 10.794727
16.942682 145.575803 9.976715
16.943682 155.075384 10.330244
16.944681 148.010345 10.125546
16.945681 134.373158 9.669648
16.946681 132.265478 9.580295
16.947681 121.809506 9.177001
16.948681 128.254139 9.430889
16.949681 119.139044 9.068399
16.950681 128.202405 9.392942
16.951680 123.441801 9.176188
16.952680 123.121688 9.156424
16.953680 124.340406 9.234159
16.954680 118.515083 9.030355
16.955680 117.206828 8.957032
16.956680 121.988409 9.143562
16.957679 131.295840 9.523092
16.958679 117.515458 9.027276
16.959679 114.465330 8.892317
16.960679 118.414501 8.984404
16.961679 111.370351 8.771052
16.962679 101.737203 8.391627
16.963679 98.960326 8.261201
16.964678 104.296484 8.430190
16.965678 99.152685 8.187430
16.966678 97.146656 8.120787
16.967678 97.725228 8.139395
16.968678 101.381129 8.312472
16.969678 97.567940 8.158336
16.970677 101.699447 8.395740
16.971677 95.437240 8.158949
16.972677 97.597172 8.253065
16.973677 111.293825 8.831929
16.974677 111.306853 8.782675
16.975677 95.265870 8.029191
16.976676 95.391478 8.099036
16.977676 96.519388 8.161776
16.978676 91.211380 7.993334
16.979676 95.481588 8.185946
16.980676 80.038909 7.452392
16.981676 89.583203 7.860409
16.982676 86.945075 7.666145
16.983675 88.493808 7.766981
16.984675 87.261335 7.771383
16.985675 83.877641 7.638975
16.986675 96.886081 8.130248
16.987675 98.279663 8.229793
16.988675 86.445176 7.705242
16.989674 84.890716 7.648375
16.990674 81.055956 7.425683
16.991674 95.257812 8.000864
16.992674 99.513253 8.259318
16.993674 82.418053 7.486392
16.994674 87.931638 7.791301
16.995674 82.003919 7.514569
16.996673 81.940361 7.524788
16.997673 86.839668 7.725706
16.998673 97.569684 8.202811
16.999673 87.603317 7.761991
17.000673 88.827144 7.817589
17.001673 91.040626 7.838236
17.002672 80.427813 7.444146
17.003672 90.270131 7.856836
17.004672 86.428554 7.692159
17.005672 92.097842 7.939296
17.006672 96.771550 8.152824
17.007672 88.697082 7.845352
17.008672 84.319823 7.675320
17.009671 75.431016 7.226914
17.010671 76.632105 7.255130
17.011671 92.824409 7.997827
17.012671 87.255048 7.772572
17.013671 88.723088 7.816517
17.014671 93.699072 8.001103
17.015670 82.671357 7.475317
17.016670 81.786596 7.520807
17.017670 90.843397 7.917600
17.018670 84.105587 7.610288
17.019670 79.865908 7.420823
17.020670 91.832283 7.914352
17.021670 84.428394 7.606011
17.022669 80.091895 7.415601
17.023669 82.791424 7.566081
17.024669 88.896607 7.819337
17.025669 89.575538 7.812775
17.026669 97.929169 8.168948
17.027669 93.493064 7.993575
17.028668 84.645424 7.544584
17.029668 81.401244 7.405900
17.030668 84.415186 7.564972
17.031668 85.659935 7.647889
17.032668 67.140821 6.701897
17.033668 76.041184 7.197493
17.034667 87.331840 7.729494
17.035667 81.359525 7.491253
17.036667 83.505461 7.626210
17.037667 83.037810 7.592132
17.038667 73.888393 7.160733
17.039667 88.219587 7.785611
17.040667 95.979433 8.132979
17.041666 87.094348 7.746110
17.042666 80.396116 7.400251
17.043666 83.227602 7.535518
17.044666 86.270698 7.688721
17.045666 78.941158 7.385252
17.046666 85.546955 7.729555
17.047665 92.313348 7.996492
17.048665 80.568234 7.444676
17.049665 86.977948 7.745748
17.050665 94.036428 8.038714
17.051665 78.698332 7.309768
17.052665 82.707860 7.488045
17.053665 80.437389 7.442218
17.054664 83.094184 7.531002
17.055664 83.045789 7.531679
17.056664 85.284722 7.650413
17.057664 83.242715 7.550501
17.058664 96.106289 8.132032
17.059664 92.169329 7.934713
17.060663 85.333590 7.670667
17.061663 73.729620 7.046333
17.062663 79.182427 7.297664
17.063663 100.054007 8.283608
17.064663 87.904016 7.699500
17.065663 80.400157 7.398652
17.066663 85.155788 7.624293
17.067662 85.536492 7.700972
17.068662 87.789016 7.726734
17.069662 84.281163 7.600197
17.070662 86.505289 7.715624
17.071662 82.694266 7.562362
17.072662 80.518621 7.414403
17.073661 81.278536 7.457809
17.074661 76.638743 7.216227
17.075661 85.997924 7.569474
17.076661 97.723341 8.130418
17.077661 89.300376 7.819307
17.078661 94.904401 8.030182
17.079661 97.427171 8.083974
17.080660 95.979559 8.050369
17.081660 95.217527 8.016274
17.082660 93.226222 7.988766
17.083660 94.265078 8.021014
17.084660 89.242509 7.762325
17.085660 88.457706 7.826290
17.086659 94.726713 8.085574
17.087659 87.331936 7.773776
17.088659 93.940321 8.031245
17.089659 104.623094 8.448388
17.090659 89.264384 7.765035
17.091659 92.957202 7.972458
17.092659 95.846236 8.128932
17.093658 91.102680 7.875707
17.094658 88.028261 7.728213
17.095658 94.707694 7.998786
17.096658 91.221684 7.875317
17.097658 90.231327 7.851373
17.098658 92.262301 8.008837
17.099657 89.186793 7.779142
17.100657 92.728527 7.899290
17.101657 83.553501 7.523817
17.102657 87.243199 7.688980
17.103657 97.519387 8.164270
17.104657 97.707377 8.207807
17.105656 90.265613 7.890876
17.106656 98.599353 8.289561
17.107656 102.496672 8.392988
17.108656 79.351766 7.269811
17.109656 82.432116 7.440062
17.110656 99.909309 8.274368
17.111656 92.694288 8.054678
17.112655 94.903987 8.090842
17.113655 97.749824 8.152470
17.114655 107.546362 8.618403
17.115655 104.800126 8.507922
17.116655 99.076439 8.271355
17.117655 95.197215 8.095337
17.118654 102.233117 8.363621
17.119654 104.009816 8.420351
17.120654 99.594239 8.271168
17.121654 99.990143 8.236768
17.122654 101.783481 8.346779
17.123654 93.595381 8.053605
17.124654 109.704915 8.724483
17.125653 117.508795 8.998124
17.126653 107.425418 8.586817
17.127653 100.579288 8.295099
17.128653 100.265837 8.284435
17.129653 101.362151 8.353474
17.130653 106.596904 8.579275
17.131652 108.059889 8.633834
17.132652 105.828594 8.589083
17.133652 108.593094 8.682564
17.134652 110.927834 8.698046
17.135652 97.563185 8.193464
17.136652 105.284979 8.500243
17.137652 113.319838 8.814056
17.138651 106.001048 8.493137
17.139651 106.013782 8.541243
17.140651 106.924990 8.589254
17.141651 112.285829 8.802451
17.142651 120.762308 9.119193
17.143651 113.171021 8.850368
17.144650 106.860786 8.604854
17.145650 112.452956 8.786703
17.146650 102.669810 8.431633
17.147650 112.979987 8.848467
17.148650 115.544997 8.969921
17.149650 123.564113 9.241070
17.150650 122.707483 9.201235
17.151649 105.220872 8.486552
17.152649 107.485214 8.611283
17.153649 124.360876 9.194116
17.154649 132.182835 9.496938
17.155649 128.656394 9.312831
17.156649 101.766363 8.224503
17.157648 116.341084 8.939661
17.158648 125.334087 9.299159
17.159648 120.862546 9.107959
17.160648 120.360811 9.152902
17.161648 118.227266 9.009194
17.162648 103.232738 8.443036
17.163647 125.814949 9.286217
17.164647 145.509967 9.973415
17.165647 133.383203 9.569418
17.166647 137.368292 9.683727
17.167647 136.038781 9.682982
17.168647 135.789659 9.626466
17.169647 132.572660 9.509630
17.170646 153.613113 10.254578
17.171646 156.047326 10.325789
17.172646 141.037592 9.903426
17.173646 161.822101 10.562538
17.174646 146.310235 10.036995
17.175646 157.421862 10.365275
17.176645 170.800681 10.816279
17.177645 160.279535 10.556771
17.178645 174.395046 10.932104
17.179645 169.805599 10.738961
17.180645 156.321246 10.381843
17.181645 169.225787 10.778789
17.182645 169.965902 10.763000
17.183644 159.208077 10.489318
17.184644 185.814844 11.330332
17.185644 184.613649 11.294983
17.186644 195.702056 11.583323
17.187644 200.705796 11.756449
17.188644 198.458767 11.675557
17.189643 198.463068 11.702824
17.190643 185.367978 11.310108
17.191643 206.636002 11.892635
17.192643 202.185496 11.807840
17.193643 195.267745 11.612226
17.194643 227.163794 12.510626
17.195643 242.384075 12.914284
17.196642 236.741242 12.777064
17.197642 229.211999 12.584941
17.198642 244.496348 12.942311
17.199642 266.774085 13.553851
17.200642 243.527567 12.952252
17.201642 244.833310 12.957440
17.202641 255.093456 13.190294
17.203641 283.033916 14.018549
17.204641 287.336604 14.106906
17.205641 308.969439 14.606434
17.206641 316.533466 14.801974
17.207641 325.483264 14.960375
17.208641 342.530550 15.312967
17.209640 352.622182 15.560224
17.210640 352.389253 15.601507
17.211640 371.269289 16.010972
17.212640 362.391600 15.811431
17.213640 436.527154 17.383497
17.214640 440.826429 17.427246
17.215639 411.599559 16.830693
17.216639 441.099244 17.432033
17.217639 478.009821 18.118295
17.218639 469.214221 17.982057
17.219639 496.354628 18.451591
17.220639 528.829981 19.044394
17.221638 543.212522 19.366613
17.222638 582.733297 20.043899
17.223638 606.255250 20.504826
17.224638 650.066716 21.141931
17.225638 668.859622 21.470139
17.226638 731.266248 22.447690
17.227638 772.744632 23.075878
17.228637 847.055695 24.160954
17.229637 874.100213 24.579342
17.230637 941.151594 25.503886
17.231637 1021.593703 26.523595
17.232637 1091.298539 27.432973
17.233637 1169.657121 28.412302
17.234636 1292.701657 29.901125
17.235636 1359.974969 30.639546
17.236636 1566.440209 32.893073
17.237636 1670.642728 33.945946
17.238636 1791.019662 35.152733
17.239636 1973.059513 36.855150
17.240636 2265.374193 39.541025
17.241635 2535.926673 41.787226
17.242635 2802.444320 43.950041
17.243635 3285.632179 47.606715
17.244635 3731.340741 50.725405
17.245635 4155.299005 53.538230
17.246635 4661.630422 56.722205
17.247634 5338.570045 60.636140
17.248634 6337.402234 66.093631
17.249634 7288.331688 70.900127
17.250634 8508.461149 76.653340
17.251634 9885.767150 82.698470
17.252634 11587.400306 89.466080
17.253634 13406.416007 96.232685
17.254633 15168.806729 102.356019
17.255633 17235.902499 109.134765
17.256633 19118.430178 115.045325
17.257633 20567.240208 119.350865
17.258633 21132.928424 121.049295
17.259633 20853.925942 120.210351
17.260632 19907.823019 117.434652
17.261632 18196.918745 112.216667
17.262632 16262.466752 106.061007
17.263632 14359.099428 99.685322
17.264632 12407.352492 92.708539
17.265632 10739.016408 86.152500
17.266632 9050.931963 79.107180
17.267631 7884.094448 73.847052
17.268631 6749.759008 68.323372
17.269631 5800.372202 63.335960
17.270631 4918.087891 58.278645
17.271631 4369.194633 54.910033
17.272631 3854.333084 51.571480
17.273630 3385.669857 48.378985
17.274630 3014.708007 45.673835
17.275630 2681.806987 43.038437
17.276630 2374.435949 40.528026
17.277630 2158.224375 38.595464
17.278630 1914.881889 36.376159
17.279629 1743.886833 34.704537
17.280629 1602.537266 33.262661
17.281629 1442.658885 31.595820
17.282629 1318.442535 30.168316
17.283629 1212.903065 28.928106
17.284629 1099.095089 27.524499
17.285629 1021.778940 26.563517
17.286628 968.447063 25.850294
17.287628 886.910102 24.731594
17.288628 819.668607 23.764893
17.289628 811.713747 23.702703
17.290628 775.238895 23.156939
17.291628 705.331825 22.045368
17.292627 668.928453 21.444526
17.293627 647.002492 21.103391
17.294627 641.412288 21.062967
17.295627 565.133559 19.748385
17.296627 560.156555 19.686682
17.297627 529.219925 19.134199
17.298627 497.829536 18.535621
17.299626 464.983559 17.936426
17.300626 452.063999 17.664405
17.301626 435.844426 17.361907
17.302626 402.922764 16.690012
17.303626 394.105280 16.524346
17.304626 373.280527 16.082508
17.305625 345.738771 15.486208
17.306625 353.453460 15.608810
17.307625 359.666115 15.708680
17.308625 339.635516 15.293293
17.309625 332.393958 15.122456
17.310625 320.537218 14.899257
17.311625 304.051912 14.448646
17.312624 304.347926 14.415676
17.313624 274.130464 13.742059
17.314624 251.937844 13.196935
17.315624 272.362239 13.706133
17.316624 265.515157 13.551599
17.317624 257.764977 13.328671
17.318623 256.579254 13.324320
17.319623 249.094466 13.126975
17.320623 243.888773 13.001864
17.321623 237.045528 12.840765
17.322623 213.585920 12.167293
17.323623 235.507795 12.748634
17.324623 238.963572 12.820158
17.325622 207.293373 11.941517
17.326622 209.947476 12.002182
17.327622 212.078906 12.043247
17.328622 216.628333 12.256945
17.329622 214.433165 12.190493
17.330622 187.605623 11.370467
17.331621 199.240004 11.688061
17.332621 181.121678 11.188617
17.333621 168.699468 10.764011
17.334621 155.976291 10.355277
17.335621 181.758064 11.223112
17.336621 170.159981 10.800305
17.337620 158.685760 10.423818
17.338620 150.632152 10.181212
17.339620 151.200183 10.154138
17.340620 165.903830 10.690408
17.341620 161.957231 10.602472
17.342620 170.182914 10.881626
17.343620 145.766872 9.961574
17.344619 137.816857 9.728872
17.345619 156.067014 10.350245
17.346619 160.488898 10.541335
17.347619 145.190260 10.001211
17.348619 147.123125 10.056747
17.349619 149.529642 10.128367
17.350618 142.554216 9.928910
17.351618 131.717657 9.552770
17.352618 132.100591 9.550771
17.353618 139.914502 9.843150
17.354618 142.276604 9.921059
17.355618 116.851540 9.000270
17.356618 124.841257 9.207920
17.357617 139.853587 9.858853
17.358617 130.778989 9.487782
17.359617 126.272582 9.293503
17.360617 118.795285 9.014808
17.361617 129.888577 9.385429
17.362617 124.999868 9.234800
17.363616 128.601444 9.377273
17.364616 142.213002 9.914645
17.365616 129.347166 9.448406
17.366616 113.259009 8.834041
17.367616 128.723347 9.389485
17.368616 132.668481 9.559539
17.369616 117.186022 9.025938
17.370615 123.654934 9.232264
17.371615 107.242299 8.577968
17.372615 102.185355 8.353588
17.373615 136.403320 9.700518
17.374615 120.191415 9.105371
17.375615 114.100299 8.873948
17.376614 106.520785 8.564659
17.377614 123.234838 9.214977
17.378614 101.046325 8.272092
17.379614 130.190059 9.465289
17.380614 118.251552 9.031478
17.381614 111.834132 8.814274
17.382614 106.005787 8.511743
17.383613 111.206369 8.733256
17.384613 113.869584 8.843604
17.385613 113.603765 8.908271
17.386613 97.878873 8.147608
17.387613 105.035189 8.533553
17.388613 109.356266 8.686551
17.389612 124.504657 9.296135
17.390612 110.203960 8.705038
17.391612 113.048880 8.764359
17.392612 121.543758 9.127941
17.393612 115.280949 8.916206
17.394612 115.314950 8.915263
17.395612 101.270420 8.370532
17.396611 110.457615 8.708818
17.397611 118.531653 9.058381
17.398611 108.867650 8.661040
17.399611 108.479727 8.642420
17.400611 111.833563 8.829881
17.401611 107.696719 8.624954
17.402610 110.011224 8.707892
17.403610 119.473584 9.041832
17.404610 128.570498 9.384525
17.405610 112.359798 8.818893
17.406610 116.386777 8.990655
17.407610 106.910280 8.620161
17.408609 114.748583 8.870958
17.409609 121.930632 9.171844
17.410609 116.962082 9.009500
17.411609 115.157062 8.928052
17.412609 114.501878 8.955339
17.413609 115.127559 8.947301
17.414609 116.696893 8.921203
17.415608 116.765158 8.936271
17.416608 119.278912 9.092214
17.417608 116.394907 8.991709
17.418608 109.277998 8.717780
17.419608 123.529202 9.251574
17.420608 115.366502 8.962342
17.421607 115.475067 8.880940
17.422607 114.964157 8.832517
17.423607 137.572991 9.708904
17.424607 123.522996 9.210834
17.425607 116.238463 8.946762
17.426607 111.493084 8.806570
17.427607 128.024882 9.427164
17.428606 122.561088 9.147563
17.429606 133.859930 9.556545
17.430606 141.200790 9.898939
17.431606 110.504020 8.699398
17.432606 142.361085 9.949578
17.433606 124.641717 9.273723
17.434605 133.743793 9.590061
17.435605 144.537829 10.031857
17.436605 131.619624 9.568822
17.437605 136.661949 9.765621
17.438605 147.327151 10.125633
17.439605 142.242757 9.954180
17.440605 148.530620 10.163175
17.441604 133.571317 9.597862
17.442604 155.128506 10.344223
17.443604 151.422830 10.262580
17.444604 153.064439 10.247048
17.445604 160.387562 10.496126
17.446604 165.563542 10.663191
17.447603 154.984224 10.329535
17.448603 172.769954 10.915049
17.449603 178.085896 11.088449
17.450603 170.037118 10.879660
17.451603 172.642315 10.917641
17.452603 182.239010 11.235854
17.453603 171.118722 10.810141
17.454602 187.817327 11.421592
17.455602 180.356168 11.141329
17.456602 187.211378 11.387457
17.457602 189.431837 11.499123
17.458602 187.014247 11.356513
17.459602 197.120167 11.689441
17.460601 206.584578 11.960446
17.461601 212.371319 12.134411
17.462601 213.511944 12.153658
17.463601 227.764624 12.513140
17.464601 221.873551 12.340784
17.465601 234.153603 12.722312
17.466600 232.499022 12.660465
17.467600 254.058962 13.294549
17.468600 264.733132 13.549893
17.469600 253.745785 13.229773
17.470600 254.948557 13.318929
17.471600 278.093876 13.901220
17.472600 294.316229 14.264434
17.473599 295.017103 14.286073
17.474599 313.196007 14.777061
17.475599 319.961675 14.845201
17.476599 327.842482 15.013697
17.477599 354.424862 15.619805
17.478599 362.654591 15.855636
17.479598 404.259539 16.721320
17.480598 394.674816 16.526865
17.481598 437.233083 17.437359
17.482598 460.249587 17.823915
17.483598 471.197130 18.032909
17.484598 525.527709 19.054496
17.485598 552.927305 19.529558
17.486597 610.322372 20.560389
17.487597 654.553135 21.234388
17.488597 690.236722 21.809031
17.489597 765.802899 22.971021
17.490597 750.345533 22.780170
17.491597 824.229152 23.841241
17.492596 876.699205 24.512701
17.493596 997.490009 26.250999
17.494596 1096.414907 27.661930
17.495596 1228.108867 29.143689
17.496596 1320.764871 30.173153
17.497596 1493.321590 32.084513
17.498596 1646.491186 33.668499
17.499595 1880.444318 36.000720
17.500595 2065.926915 37.776211
17.501595 2411.174909 40.800409
17.502595 2800.783105 43.984208
17.503595 3094.499273 46.278564
17.504595 3553.758345 49.606733
17.505594 4085.412761 53.166071
17.506594 4679.380491 56.878140
17.507594 5425.118856 61.197819
17.508594 6355.670833 66.303007
17.509594 7225.096182 70.716287
17.510594 7951.469991 74.229010
17.511594 9018.369741 79.011869
17.512593 9977.191227 83.127662
17.513593 10480.247121 85.211133
17.514593 10739.553563 86.275073
17.515593 10429.915276 84.981007
17.516593 9803.805027 82.376227
17.517593 8836.780142 78.199702
17.518592 7889.480976 73.875149
17.519592 6952.737732 69.363650
17.520592 6067.974820 64.846595
17.521592 5236.428100 60.171995
17.522592 4455.280261 55.513939
17.523592 3827.318764 51.442599
17.524591 3336.133222 48.049580
17.525591 2883.808568 44.687838
17.526591 2471.325293 41.326827
17.527591 2164.353448 38.621552
