XYDATA
! Title:  11BM APS CeO2  
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! File no. =               4717
! No. steps =             34500
! Scan time =             JUN 01, 2014 01:51
! Sample name =           NIST SRM 674b (CeO2)
! Composition =           Cerium(IV) oxide 
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.0
! 2theta step (deg) =     0.001
! Time per step (sec) =   0.1
! 100/Ring Current[0] =   0.982 
! Monitor I0 [0] =        92926.4 
! Monitor I1 [0] =        75877.3 
! Gonio._radius [mm] =    1000.0
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted
! Calibrated wavelength = 0.413671
! Normalization factor  = 8.3538
!  
! 2theta, intensity, sigma(intensity)
3.855712 82.441130 10.840154
3.856712 85.083606 11.038627
3.857712 94.999561 11.695414
3.858712 83.939218 10.898900
3.859711 80.459313 10.660754
3.860711 92.581274 11.515277
3.861711 107.468287 12.374266
3.862711 89.704789 11.263744
3.863711 93.976579 11.628212
3.864711 84.449838 11.053107
3.865711 86.409612 11.132683
3.866710 85.733984 11.077076
3.867710 87.405444 11.212842
3.868710 93.076660 11.520540
3.869710 83.253645 10.829893
3.870710 91.932054 11.414386
3.871710 87.300368 11.146470
3.872709 82.714284 10.912743
3.873709 71.397475 10.082421
3.874709 82.687295 10.909171
3.875709 88.096701 11.231803
3.876709 84.028003 10.891080
3.877709 83.575658 10.888098
3.878709 93.036806 11.520812
3.879708 106.324171 12.282360
3.880708 101.751395 12.074822
3.881708 96.713108 11.808635
3.882708 88.304337 11.292104
3.883708 91.067563 11.408116
3.884708 104.598717 12.246748
3.885707 101.370785 12.123459
3.886707 92.520157 11.473509
3.887707 86.696814 11.108109
3.888707 97.665855 11.758983
3.889707 94.107842 11.483700
3.890707 107.570299 12.411326
3.891707 110.104539 12.449091
3.892706 97.016531 11.809053
3.893706 108.871946 12.389971
3.894706 109.463068 12.450594
3.895706 96.127191 11.672277
3.896706 97.444111 11.810766
3.897706 91.952857 11.513729
3.898705 92.446035 11.529939
3.899705 98.495270 11.899408
3.900705 116.442489 12.909515
3.901705 107.311222 12.421810
3.902705 89.892137 11.253352
3.903705 108.444089 12.381955
3.904705 100.071538 11.809866
3.905704 104.544386 12.239390
3.906704 93.818896 11.551471
3.907704 96.612801 11.745892
3.908704 86.607828 11.145986
3.909704 95.828316 11.767230
3.910704 90.394051 11.360805
3.911703 85.724956 11.127879
3.912703 83.497461 10.928242
3.913703 73.911595 10.234120
3.914703 94.107231 11.672470
3.915703 84.775963 10.955586
3.916703 80.548927 10.849088
3.917702 90.398959 11.353278
3.918702 101.584852 12.031680
3.919702 88.037562 11.175359
3.920702 75.434639 10.372602
3.921702 83.440666 11.002034
3.922702 79.036303 10.569648
3.923702 81.544665 10.723918
3.924701 85.724800 11.059484
3.925701 87.719481 11.174531
3.926701 82.804533 10.845398
3.927701 88.023556 11.232872
3.928701 85.508520 11.103382
3.929701 90.390577 11.350153
3.930700 91.476525 11.427459
3.931700 79.396894 10.619262
3.932700 66.277200 9.718181
3.933700 84.574934 11.030703
3.934700 87.685199 11.205259
3.935700 81.591816 10.832863
3.936700 79.945544 10.629532
3.937699 78.681420 10.414190
3.938699 90.377661 11.378854
3.939699 91.269411 11.409603
3.940699 96.211828 11.707328
3.941699 94.426146 11.662166
3.942699 72.090424 10.070077
3.943698 77.209311 10.568962
3.944698 83.105314 10.914159
3.945698 83.865724 11.019653
3.946698 89.486038 11.318586
3.947698 87.364079 11.214625
3.948698 97.730665 11.827857
3.949698 76.442620 10.411900
3.950697 80.414540 10.682905
3.951697 77.733618 10.545011
3.952697 93.416699 11.455012
3.953697 105.158861 12.276693
3.954697 101.830094 12.106328
3.955697 90.186761 11.361673
3.956696 85.588429 10.968647
3.957696 82.636038 10.847258
3.958696 68.512889 9.894423
3.959696 86.029864 11.108521
3.960696 87.532430 11.184997
3.961696 86.611111 11.223926
3.962696 75.133476 10.347646
3.963695 75.891807 10.342204
3.964695 92.102018 11.508940
3.965695 84.097904 10.933590
3.966695 94.597814 11.628327
3.967695 85.582679 11.057394
3.968695 93.497830 11.563415
3.969694 86.893843 11.157069
3.970694 82.455049 10.818055
3.971694 69.396183 9.946684
3.972694 97.473304 11.680630
3.973694 81.673594 10.690713
3.974694 78.934676 10.564591
3.975693 75.154531 10.208850
3.976693 90.384086 11.447385
3.977693 73.474038 10.243255
3.978693 63.264986 9.475614
3.979693 92.700513 11.564555
3.980693 72.527198 10.096298
3.981693 77.752038 10.621068
3.982692 95.504681 11.740940
3.983692 103.703573 12.257727
3.984692 103.889938 12.185568
3.985692 86.500378 11.146515
3.986692 92.990178 11.528228
3.987692 68.122967 9.879349
3.988691 83.137528 11.027512
3.989691 87.114515 11.145336
3.990691 95.238159 11.593703
3.991691 71.552423 10.042049
3.992691 75.742404 10.446915
3.993691 75.041049 10.410056
3.994691 87.905003 11.224046
3.995690 85.414153 10.971999
3.996690 105.751080 12.401729
3.997690 86.868431 11.041239
3.998690 80.101252 10.682104
3.999690 73.860322 10.225361
4.000690 70.748964 10.038129
4.001689 76.517604 10.505165
4.002689 73.434226 10.303062
4.003689 67.896361 9.833048
4.004689 89.851043 11.428541
4.005689 95.033541 11.620499
4.006689 83.598510 10.905591
4.007689 63.027595 9.517929
4.008688 83.356527 10.886291
4.009688 98.988916 11.875141
4.010688 94.502060 11.565169
4.011688 80.799484 10.646519
4.012688 82.983627 10.853775
4.013688 71.495378 10.032314
4.014687 92.729668 11.543584
4.015687 79.735580 10.752707
4.016687 62.300002 9.447045
4.017687 74.521452 10.276144
4.018687 84.365942 10.968959
4.019687 109.378905 12.526682
4.020687 98.350006 11.856959
4.021686 88.613615 11.306227
4.022686 79.493856 10.671338
4.023686 90.883869 11.475277
4.024686 95.564797 11.765281
4.025686 93.033030 11.488493
4.026686 86.222253 11.006552
4.027685 70.140120 9.928376
4.028685 83.711469 10.938955
4.029685 89.566002 11.315157
4.030685 85.674956 10.975366
4.031685 92.681244 11.532095
4.032685 88.753289 11.324377
4.033684 70.059692 10.052632
4.034684 67.423498 9.850095
4.035684 85.886544 10.988417
4.036684 82.663920 10.802304
4.037684 77.845591 10.526557
4.038684 70.714412 10.003597
4.039684 73.086362 10.118705
4.040683 94.240139 11.607061
4.041683 80.904674 10.796027
4.042683 76.490557 10.475721
4.043683 87.697523 11.224036
4.044683 80.996314 10.809643
4.045683 74.491720 10.379405
4.046682 83.905724 10.812266
4.047682 93.121562 11.476131
4.048682 94.514468 11.581910
4.049682 90.439530 11.319021
4.050682 90.249863 11.358850
4.051682 68.267764 9.845011
4.052682 78.326026 10.597152
4.053681 98.177539 11.898084
4.054681 93.469022 11.586572
4.055681 91.078544 11.424437
4.056681 95.766861 11.659250
4.057681 99.900536 12.001939
4.058681 89.846848 11.366000
4.059680 74.557523 10.442938
4.060680 79.719918 10.747791
4.061680 85.665588 11.091819
4.062680 87.983408 11.203314
4.063680 82.450157 10.805196
4.064680 74.878507 10.361564
4.065680 78.436792 10.670382
4.066679 77.524471 10.496367
4.067679 78.212307 10.600457
4.068679 84.545025 10.956844
4.069679 104.399545 12.203897
4.070679 93.744773 11.596048
4.071679 91.659874 11.366259
4.072678 83.763539 11.022875
4.073678 90.449059 11.384683
4.074678 110.078289 12.561198
4.075678 87.333875 11.234388
4.076678 91.051770 11.446493
4.077678 89.360982 11.345610
4.078678 75.672997 10.459896
4.079677 78.785680 10.621401
4.080677 75.706118 10.396823
4.081677 69.140055 9.918657
4.082677 93.164064 11.577231
4.083677 78.206381 10.515862
4.084677 81.694921 10.875630
4.085676 96.832754 11.870174
4.086676 91.282859 11.447510
4.087676 87.306399 11.176869
4.088676 88.491735 11.288287
4.089676 76.719893 10.389337
4.090676 67.300352 9.680559
4.091675 70.821519 10.012736
4.092675 86.904052 11.198284
4.093675 78.378005 10.617602
4.094675 70.084123 9.993872
4.095675 107.201179 12.447305
4.096675 88.964978 11.221971
4.097675 93.325910 11.584243
4.098674 88.088275 11.284557
4.099674 78.974015 10.605532
4.100674 65.148683 9.573550
4.101674 60.515017 9.226398
4.102674 78.626466 10.588350
4.103674 72.431810 10.088900
4.104673 71.114788 10.015053
4.105673 67.605109 9.891650
4.106673 72.041025 10.185815
4.107673 85.279677 11.028502
4.108673 84.079629 10.888292
4.109673 88.934827 11.225153
4.110673 93.071051 11.488199
4.111672 110.781621 12.575691
4.112672 90.122360 11.369052
4.113672 82.987185 10.877750
4.114672 113.746053 12.901903
4.115672 92.170958 11.536220
4.116672 91.172621 11.465327
4.117671 102.029887 12.069648
4.118671 87.447276 11.199329
4.119671 98.314590 11.979921
4.120671 98.987674 12.019807
4.121671 93.692450 11.584972
4.122671 81.679964 10.863337
4.123671 79.829035 10.640628
4.124670 79.459294 10.615274
4.125670 78.486171 10.618461
4.126670 79.846703 10.708070
4.127670 88.100291 11.186390
4.128670 89.294128 11.304029
4.129670 101.253099 12.054358
4.130669 93.749061 11.554842
4.131669 74.246397 10.186741
4.132669 83.320172 10.952981
4.133669 83.475494 10.976757
4.134669 98.745531 11.871298
4.135669 103.850206 12.212315
4.136669 100.801990 11.996784
4.137668 79.133984 10.589196
4.138668 78.462419 10.525080
4.139668 76.184386 10.391370
4.140668 81.695547 10.735717
4.141668 96.447192 11.744555
4.142668 79.898916 10.701507
4.143667 68.671875 9.765795
4.144667 76.359830 10.411767
4.145667 75.709629 10.416971
4.146667 73.226585 10.269309
4.147667 91.802929 11.525695
4.148667 86.984372 11.132288
4.149666 69.189494 9.954981
4.150666 68.506992 9.931265
4.151666 91.770630 11.465900
4.152666 93.733180 11.608824
4.153666 81.126524 10.741588
4.154666 89.616141 11.268684
4.155666 86.205373 11.074440
4.156665 91.456321 11.374341
4.157665 88.382442 11.323819
4.158665 83.247068 10.945130
4.159665 71.985712 10.124792
4.160665 85.091205 11.068903
4.161665 79.416398 10.675648
4.162664 77.535317 10.483659
4.163664 88.461450 11.275683
4.164664 86.025044 11.036085
4.165664 84.481316 10.999779
4.166664 68.034225 9.767662
4.167664 78.642497 10.546135
4.168664 83.671325 10.949156
4.169663 91.666976 11.482479
4.170663 73.677923 10.222871
4.171663 82.078416 10.866265
4.172663 98.687473 11.909299
4.173663 86.618068 11.107144
4.174663 84.895422 10.909881
4.175662 87.461356 11.071034
4.176662 86.485330 11.154084
4.177662 85.256340 10.985667
4.178662 90.499397 11.281876
4.179662 85.432501 11.063567
4.180662 98.267246 11.890693
4.181662 86.933135 11.145555
4.182661 73.236067 10.311634
4.183661 79.658101 10.686077
4.184661 88.306899 11.292060
4.185661 88.646730 11.334055
4.186661 70.432994 10.019407
4.187661 77.709222 10.478515
4.188660 94.658556 11.633792
4.189660 90.143184 11.392375
4.190660 90.411898 11.329719
4.191660 79.780003 10.769180
4.192660 86.317793 11.205653
4.193660 91.902190 11.504777
4.194660 72.588684 10.091056
4.195659 85.576481 11.087493
4.196659 81.611526 10.895653
4.197659 74.283425 10.206668
4.198659 95.579997 11.696628
4.199659 77.022743 10.466664
4.200659 88.315006 11.176744
4.201658 96.078563 11.771073
4.202658 79.761716 10.597675
4.203658 89.396485 11.272626
4.204658 83.438955 10.886288
4.205658 87.829997 11.117912
4.206658 85.019494 10.954828
4.207658 75.431665 10.293711
4.208657 76.203140 10.362203
4.209657 86.897460 11.105613
4.210657 91.925566 11.437085
4.211657 73.236912 10.208054
4.212657 82.150434 10.857319
4.213657 70.200091 9.946060
4.214656 84.468877 10.856506
4.215656 89.844707 11.217556
4.216656 89.716445 11.331053
4.217656 69.023680 9.911863
4.218656 73.650944 10.320944
4.219656 90.851270 11.425574
4.220655 93.122417 11.628100
4.221655 89.557101 11.324764
4.222655 72.584117 10.065646
4.223655 79.460896 10.527836
4.224655 64.738820 9.607675
4.225655 87.249683 11.223488
4.226655 89.252045 11.232683
4.227654 84.056367 10.862344
4.228654 93.228866 11.449217
4.229654 123.321576 13.272873
4.230654 101.156445 11.944674
4.231654 90.801390 11.284580
4.232654 92.289422 11.491115
4.233653 92.931748 11.522770
4.234653 79.010592 10.463149
4.235653 93.719977 11.504329
4.236653 86.260722 11.132787
4.237653 89.474356 11.384677
4.238653 81.747445 10.847638
4.239653 85.882745 11.113153
4.240652 98.393443 11.772081
4.241652 105.503453 12.325777
4.242652 76.715999 10.471060
4.243652 77.358587 10.375004
4.244652 84.268263 10.895261
4.245652 92.646773 11.473117
4.246651 102.817872 12.116636
4.247651 83.455865 10.988013
4.248651 92.835961 11.540222
4.249651 99.705036 11.972322
4.250651 111.514456 12.644596
4.251651 113.291877 12.673231
4.252651 102.343425 12.044754
4.253650 84.323911 11.010630
4.254650 76.661369 10.515080
4.255650 94.747491 11.614321
4.256650 97.365677 11.873336
4.257650 90.423298 11.456637
4.258650 95.028863 11.771702
4.259649 79.564212 10.667255
4.260649 71.585766 10.154048
4.261649 103.514221 12.130437
4.262649 95.827246 11.595416
4.263649 93.416757 11.579600
4.264649 89.135173 11.201646
4.265649 87.765570 11.179037
4.266648 83.178605 10.946174
4.267648 85.686373 11.200583
4.268648 88.028423 11.231969
4.269648 93.408809 11.535140
4.270648 90.641028 11.342785
4.271648 83.651990 10.947373
4.272647 101.142720 12.074942
4.273647 100.410700 11.940577
4.274647 93.272895 11.575894
4.275647 95.523933 11.668100
4.276647 101.544813 11.925652
4.277647 97.089050 11.753070
4.278646 102.041812 12.084496
4.279646 93.160546 11.556677
4.280646 98.218182 11.876291
4.281646 96.486808 11.754291
4.282646 106.069386 12.289561
4.283646 92.395022 11.394153
4.284646 88.308339 11.176545
4.285645 88.815124 11.214775
4.286645 104.223323 12.132189
4.287645 121.735801 13.227441
4.288645 126.990571 13.455553
4.289645 92.948165 11.459879
4.290645 107.167005 12.248115
4.291644 112.000001 12.534716
4.292644 98.991749 11.867207
4.293644 110.649925 12.576773
4.294644 107.515216 12.372628
4.295644 107.746739 12.370103
4.296644 113.200809 12.607979
4.297644 136.958258 14.020650
4.298643 112.701028 12.625515
4.299643 110.636541 12.514080
4.300643 113.259188 12.712448
4.301643 136.907492 14.024199
4.302643 112.720085 12.702488
4.303643 131.915508 13.742101
4.304642 119.587705 12.994221
4.305642 101.127512 12.029110
4.306642 111.454980 12.600428
4.307642 124.236579 13.390494
4.308642 114.069847 12.774291
4.309642 110.349539 12.448312
4.310642 122.420651 13.204982
4.311641 126.274989 13.448083
4.312641 99.882600 11.855428
4.313641 107.264907 12.300781
4.314641 113.461129 12.677747
4.315641 113.696372 12.752207
4.316641 125.191987 13.363072
4.317640 115.129355 12.815509
4.318640 93.234159 11.481121
4.319640 122.218186 13.099213
4.320640 123.188127 13.217074
4.321640 103.706710 12.192409
4.322640 98.759356 11.856448
4.323640 110.307419 12.574013
4.324639 92.040394 11.521206
4.325639 100.122085 11.992652
4.326639 106.336897 12.177598
4.327639 79.856810 10.611697
4.328639 76.071434 10.442171
4.329639 96.024283 11.709872
4.330638 106.155360 12.371756
4.331638 91.682953 11.406472
4.332638 86.748000 11.141958
4.333638 100.054069 12.016950
4.334638 101.621844 12.128291
4.335638 107.993740 12.495694
4.336637 95.282387 11.725602
4.337637 102.507121 12.149677
4.338637 85.323972 10.912785
4.339637 105.526412 12.090085
4.340637 102.795340 12.086892
4.341637 92.611323 11.500041
4.342637 91.727858 11.539997
4.343636 92.240914 11.461385
4.344636 98.392505 11.799681
4.345636 104.376062 12.261703
4.346636 104.600375 12.242786
4.347636 105.326265 12.186052
4.348636 89.840267 11.251930
4.349635 76.217539 10.239731
4.350635 90.863314 11.378446
4.351635 88.335574 11.291338
4.352635 93.601875 11.628656
4.353635 94.649204 11.564648
4.354635 95.666038 11.565252
4.355635 101.751830 11.995893
4.356634 99.993853 11.946659
4.357634 89.624883 11.316350
4.358634 91.527894 11.460304
4.359634 98.403114 11.821649
4.360634 103.543683 12.112753
4.361634 99.020956 11.957989
4.362633 109.558916 12.538850
4.363633 103.427735 12.135365
4.364633 97.140435 11.696636
4.365633 82.771799 10.890558
4.366633 95.481004 11.688760
4.367633 97.909775 11.898647
4.368633 107.831735 12.519229
4.369632 104.567759 12.194337
4.370632 94.981202 11.592861
4.371632 106.493143 12.376867
4.372632 94.035962 11.551213
4.373632 97.548472 11.721846
4.374632 96.186864 11.756153
4.375631 96.438925 11.709501
4.376631 75.744102 10.334437
4.377631 84.838690 10.909735
4.378631 87.149228 11.063357
4.379631 81.329279 10.662665
4.380631 79.538140 10.750850
4.381631 89.316462 11.250720
4.382630 88.874230 11.241260
4.383630 95.594403 11.623301
4.384630 82.396273 10.848132
4.385630 99.752027 11.952546
4.386630 103.926240 12.282304
4.387630 91.806628 11.443104
4.388629 102.682973 12.050029
4.389629 98.271201 11.918263
4.390629 88.277547 11.247907
4.391629 67.926723 9.834006
4.392629 83.713474 10.834877
4.393629 84.824025 10.979584
4.394628 86.879159 11.083751
4.395628 109.632267 12.580187
4.396628 106.225034 12.420021
4.397628 121.034928 13.172030
4.398628 121.566249 13.229057
4.399628 117.106247 12.923164
4.400628 101.257607 11.852796
4.401627 83.183832 10.800873
4.402627 98.975517 11.841248
4.403627 89.729330 11.203984
4.404627 104.776506 12.234790
4.405627 107.075021 12.291913
4.406627 120.094238 13.001012
4.407626 105.590654 12.222007
4.408626 88.655769 11.185789
4.409626 90.496822 11.340109
4.410626 105.466211 12.207617
4.411626 118.282601 13.044918
4.412626 115.790853 12.760543
4.413626 82.551109 10.907326
4.414625 98.326371 11.888392
4.415625 108.041068 12.418133
4.416625 105.999996 12.291408
4.417625 81.508058 10.790520
4.418625 89.061161 11.334808
4.419625 104.199678 12.236177
4.420624 102.627076 12.157869
4.421624 82.145702 10.889423
4.422624 83.960484 10.948761
4.423624 75.205105 10.313487
4.424624 89.913008 11.397868
4.425624 90.677617 11.410081
4.426624 95.894804 11.697977
4.427623 90.912471 11.440134
4.428623 72.370139 10.174689
4.429623 84.748859 10.974599
4.430623 106.726927 12.348927
4.431623 91.787819 11.334050
4.432623 81.520186 10.695964
4.433622 94.585340 11.570703
4.434622 80.542495 10.717613
4.435622 77.945369 10.547064
4.436622 92.228536 11.479088
4.437622 91.415889 11.502910
4.438622 103.889387 12.197133
4.439622 97.130721 11.743209
4.440621 89.173414 11.254208
4.441621 93.134503 11.464105
4.442621 116.884601 13.030645
4.443621 93.224941 11.569754
4.444621 94.626819 11.644279
4.445621 100.232355 12.058285
4.446620 96.765902 11.744409
4.447620 106.741291 12.288693
4.448620 118.508495 13.059303
4.449620 107.114487 12.341861
4.450620 89.703690 11.342270
4.451620 88.459137 11.256732
4.452619 94.194798 11.627454
4.453619 96.557754 11.872061
4.454619 108.348011 12.411013
4.455619 89.389287 11.070608
4.456619 84.846346 10.948884
4.457619 91.662570 11.501876
4.458619 85.868920 11.107359
4.459618 100.610397 11.948478
4.460618 82.407692 10.720942
4.461618 85.384434 11.023795
4.462618 95.456377 11.692767
4.463618 97.291502 11.843498
4.464618 97.155924 11.729598
4.465617 82.847317 10.838451
4.466617 86.498777 11.059886
4.467617 90.390792 11.371883
4.468617 89.486976 11.283650
4.469617 90.866867 11.333086
4.470617 96.898314 11.766673
4.471617 96.035017 11.740339
4.472616 86.529657 11.107449
4.473616 70.226884 10.017309
4.474616 85.344407 11.014570
4.475616 113.422501 12.622022
4.476616 101.314960 11.983404
4.477616 93.429422 11.620757
4.478615 81.038518 10.779333
4.479615 86.536050 11.043414
4.480615 107.301674 12.320984
4.481615 86.254270 10.998899
4.482615 108.131676 12.429999
4.483615 85.285729 10.958643
4.484615 89.579906 11.281543
4.485614 96.097534 11.632333
4.486614 80.532287 10.642380
4.487614 92.115821 11.540226
4.488614 96.913868 11.696277
4.489614 91.200947 11.336158
4.490614 79.249311 10.647005
4.491613 88.941445 11.286116
4.492613 82.054053 10.845365
4.493613 89.870714 11.275698
4.494613 103.781116 12.109349
4.495613 102.704646 12.058565
4.496613 92.805634 11.392384
4.497613 87.088829 11.106083
4.498612 85.491020 10.983124
4.499612 87.853700 11.088754
4.500612 94.426137 11.536193
4.501612 85.485371 11.044239
4.502612 97.182813 11.906192
4.503612 102.717667 12.139031
4.504611 83.433739 10.860031
4.505611 83.307359 10.785194
4.506611 90.589596 11.327877
4.507611 98.167511 11.857403
4.508611 94.460198 11.573124
4.509611 88.037787 11.073918
4.510610 102.143177 12.033894
4.511610 86.037433 11.063102
4.512610 101.147615 11.998858
4.513610 90.852794 11.390516
4.514610 93.409608 11.518247
4.515610 106.297689 12.206390
4.516610 99.492550 11.829928
4.517609 89.644077 11.290085
4.518609 100.183107 11.873711
4.519609 91.540287 11.427613
4.520609 98.776613 11.883395
4.521609 103.057482 12.157673
4.522609 100.207737 11.919358
4.523608 74.888912 10.300823
4.524608 96.225342 11.658457
4.525608 96.259487 11.652044
4.526608 96.334467 11.746277
4.527608 85.470161 11.196403
4.528608 88.078855 11.203675
4.529608 88.937769 11.183445
4.530607 81.937534 10.729848
4.531607 104.254614 12.181793
4.532607 91.628156 11.450795
4.533607 90.645877 11.367622
4.534607 85.862340 11.057237
4.535607 94.123713 11.592209
4.536606 100.564767 11.959480
4.537606 92.975292 11.518118
4.538606 94.184200 11.636225
4.539606 108.490962 12.431218
4.540606 109.571836 12.425604
4.541606 100.278666 11.989586
4.542606 99.514198 12.051657
4.543605 114.289998 12.778705
4.544605 100.150658 12.025594
4.545605 102.169256 12.129842
4.546605 101.879500 12.012701
4.547605 98.812453 11.871341
4.548605 98.108641 11.803199
4.549604 104.049584 12.186207
4.550604 101.189394 11.945625
4.551604 97.511232 11.718939
4.552604 103.393815 12.135627
4.553604 103.312310 12.118274
4.554604 99.155313 11.882651
4.555604 108.160602 12.469243
4.556603 128.403111 13.482798
4.557603 103.750734 12.223070
4.558603 96.357078 11.733798
4.559603 118.992920 13.034052
4.560603 112.447945 12.686741
4.561603 120.064321 13.141000
4.562602 118.648268 12.994260
4.563602 95.232213 11.592935
4.564602 117.190810 12.875670
4.565602 101.750431 11.998039
4.566602 109.220765 12.586685
4.567602 121.974792 13.286244
4.568602 115.829753 12.921682
4.569601 100.618593 12.013031
4.570601 101.967000 12.081577
4.571601 102.030097 12.082285
4.572601 90.162584 11.313581
4.573601 86.285225 11.001949
4.574601 109.593093 12.540251
4.575600 88.634348 11.352171
4.576600 107.731736 12.421443
4.577600 107.186716 12.124654
4.578600 84.701524 10.805389
4.579600 100.682186 12.030989
4.580600 107.487895 12.363480
4.581599 94.819776 11.588920
4.582599 108.537263 12.428011
4.583599 92.426921 11.543201
4.584599 101.962686 12.131110
4.585599 97.874865 11.877763
4.586599 100.226940 11.995176
4.587599 101.333506 12.005416
4.588598 112.099986 12.706641
4.589598 99.879932 11.914604
4.590598 110.444345 12.529371
4.591598 93.741833 11.586634
4.592598 81.557013 10.784844
4.593598 71.521082 10.106691
4.594597 89.455282 11.302092
4.595597 107.981265 12.378722
4.596597 104.451758 12.260892
4.597597 106.198249 12.261518
4.598597 103.690342 12.085965
4.599597 114.551491 12.826265
4.600597 100.236671 11.986001
4.601596 96.589760 11.804888
4.602596 93.238794 11.550672
4.603596 114.365541 12.773414
4.604596 109.384696 12.530230
4.605596 100.926420 12.026504
4.606596 98.873542 11.826951
4.607595 91.781268 11.395799
4.608595 98.295496 11.853623
4.609595 106.333848 12.276650
4.610595 101.746052 11.965080
4.611595 94.249512 11.611657
4.612595 97.406509 11.793111
4.613595 87.950166 11.236129
4.614594 96.880740 11.654356
4.615594 91.148001 11.350405
4.616594 107.648102 12.429416
4.617594 110.164588 12.615713
4.618594 98.712469 11.885325
4.619594 107.755396 12.386403
4.620593 95.106432 11.723528
4.621593 95.140013 11.704085
4.622593 95.328446 11.654731
4.623593 95.159446 11.678926
4.624593 104.257752 12.266961
4.625593 103.120419 12.038760
4.626593 99.740343 11.719830
4.627592 97.808920 11.759984
4.628592 80.043319 10.689129
4.629592 86.655921 11.044637
4.630592 115.327933 12.830545
4.631592 104.307496 12.094297
4.632592 86.649566 11.036671
4.633591 86.000668 11.045793
4.634591 98.951029 11.857099
4.635591 116.258692 12.922875
4.636591 102.997519 12.076813
4.637591 96.574435 11.685052
4.638591 89.938722 11.309371
4.639590 102.458600 12.014120
4.640590 107.406410 12.412418
4.641590 108.041715 12.492232
4.642590 94.571819 11.654943
4.643590 100.391718 11.996870
4.644590 109.010372 12.469133
4.645590 89.343657 11.314418
4.646589 98.743944 11.868569
4.647589 90.726916 11.389168
4.648589 93.372679 11.490228
4.649589 109.612353 12.538939
4.650589 98.719627 11.917594
4.651589 98.529980 11.768282
4.652588 97.480932 11.681247
4.653588 98.408301 11.779179
4.654588 97.886933 11.800183
4.655588 98.136907 11.808477
4.656588 92.315775 11.618761
4.657588 92.052813 11.449989
4.658588 107.490454 12.298293
4.659587 90.614227 11.309307
4.660587 86.749602 11.064873
4.661587 95.811051 11.670665
4.662587 80.479665 10.693952
4.663587 93.063671 11.543223
4.664587 101.085044 12.066817
4.665586 98.582222 11.868291
4.666586 89.184035 11.291587
4.667586 99.306554 11.834215
4.668586 93.605880 11.496567
4.669586 93.995296 11.577701
4.670586 96.662698 11.665179
4.671586 101.256735 11.873274
4.672585 108.291923 12.356606
4.673585 113.456399 12.826108
4.674585 99.656674 11.774134
4.675585 90.451415 11.257352
4.676585 92.641594 11.418900
4.677585 101.136943 11.945661
4.678584 111.209042 12.595038
4.679584 93.346717 11.576581
4.680584 109.956008 12.530956
4.681584 113.127862 12.700510
4.682584 111.515676 12.611433
4.683584 99.755545 11.936951
4.684584 101.534278 11.978237
4.685583 107.955005 12.393907
4.686583 91.414601 11.398159
4.687583 101.101913 11.727193
4.688583 86.926981 11.071564
4.689583 101.556097 12.046330
4.690583 93.348900 11.544245
4.691582 96.380738 11.700075
4.692582 118.752192 13.042756
4.693582 93.487469 11.605488
4.694582 89.545789 11.240323
4.695582 103.615191 12.062018
4.696582 89.279903 11.302530
4.697581 93.911180 11.487794
4.698581 103.592375 12.049342
4.699581 89.477854 11.271428
4.700581 82.984998 10.736386
4.701581 114.409817 12.755952
4.702581 113.709163 12.765956
4.703581 92.396623 11.488744
4.704580 93.523402 11.565818
4.705580 85.111389 10.951054
4.706580 82.048981 10.736009
4.707580 106.444617 12.454906
4.708580 118.072968 13.076276
4.709580 92.012578 11.400860
4.710579 99.516105 11.791555
4.711579 101.642508 11.972268
4.712579 90.611447 11.367363
4.713579 102.496934 12.119894
4.714579 111.165398 12.602015
4.715579 90.062730 11.332125
4.716579 78.799270 10.626705
4.717578 92.194883 11.473235
4.718578 86.935099 11.158270
4.719578 106.998971 12.272186
4.720578 110.693525 12.566354
4.721578 116.704168 13.012781
4.722578 103.816221 12.134045
4.723577 110.929326 12.542848
4.724577 104.920783 12.165838
4.725577 100.013584 11.935102
4.726577 105.687828 12.296676
4.727577 101.130057 11.928124
4.728577 111.292181 12.511513
4.729577 118.457537 12.961650
4.730576 95.619848 11.639381
4.731576 90.217046 11.334406
4.732576 97.235601 11.844281
4.733576 105.320686 12.269453
4.734576 110.023807 12.645857
4.735576 111.093806 12.615834
4.736575 111.376153 12.599147
4.737575 104.203911 12.227810
4.738575 119.522024 13.050132
4.739575 116.814448 12.865902
4.740575 101.863063 12.019302
4.741575 108.382529 12.444667
4.742575 102.603927 12.104768
4.743574 95.328510 11.603998
4.744574 105.007753 12.118196
4.745574 98.467515 11.810908
4.746574 90.880158 11.308327
4.747574 90.121665 11.376977
4.748574 104.415469 12.106275
4.749573 102.754111 12.042392
4.750573 115.652183 12.831664
4.751573 91.190174 11.280862
4.752573 83.400305 10.818359
4.753573 110.380208 12.466801
4.754573 109.066854 12.591882
4.755572 117.936094 13.029448
4.756572 118.167345 12.945661
4.757572 112.205239 12.591633
4.758572 105.075471 12.303380
4.759572 127.232589 13.544844
4.760572 150.618518 14.683699
4.761572 135.505594 13.936999
