XYDATA
! Title:  From feb10/11bmb_4918.mda processed @ 10-02-26 15:06 
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Run no. =               4918 
! No. steps =             34000 
! Scan time =             FEB 25, 2010 17:14:00.580709 
! Sample name =           Silicon (Si), NIST SRM 640c
! Chemical formula =      Si
! Start 2theta =          -6.0 
! End 2theta =            28.0 
! 2theta step=            0.001 
! Time per step =         0.1 
! Intensity scale =       5889.56694072 
! Calibration file =      feb10/11bmb_4917.calib 
! Calibrated wavelength = 0.412359 
!  
! 2theta, intensity, sigma(intensity)
6.598000 126.923674 12.185677
6.599000 137.226311 12.670019
6.600000 133.413128 12.341980
6.601000 134.142012 12.420412
6.602000 140.856207 12.871820
6.603000 137.638618 12.672529
6.604000 134.296374 12.541489
6.605000 123.162480 12.006848
6.606000 118.127225 11.720861
6.607000 121.225573 11.882831
6.608000 133.493136 12.517930
6.609000 142.062949 12.825126
6.610000 133.234134 12.413960
6.611000 137.785368 12.714091
6.612000 140.299948 12.837379
6.613000 126.171916 12.151229
6.614000 125.273779 12.172812
6.615000 145.545407 13.032945
6.616000 138.186817 12.680297
6.617000 137.507155 12.718086
6.618000 133.505999 12.540704
6.619000 121.197093 11.884795
6.620000 112.451488 11.412721
6.621000 130.428400 12.266433
6.622000 132.284809 12.407921
6.623000 139.520504 12.731827
6.624000 140.577145 12.847855
6.625000 124.822500 12.134653
6.626000 123.297437 12.035763
6.627000 136.126451 12.644748
6.628000 125.156074 12.124981
6.629000 140.187428 12.806374
6.630000 122.637693 11.991117
6.631000 131.595927 12.446591
6.632000 131.965470 12.345544
6.633000 127.656024 12.154704
6.634000 137.983396 12.694216
6.635000 155.318464 13.417472
6.636000 132.994423 12.458680
6.637000 138.572012 12.644118
6.638000 144.138700 13.008086
6.639000 118.461073 11.768859
6.640000 127.981639 12.210229
6.641000 127.516086 12.200288
6.642000 141.012122 12.910103
6.643000 131.678201 12.407636
6.644000 112.838436 11.482281
6.645000 119.285188 11.762081
6.646000 119.103800 11.862347
6.647000 124.365744 12.119840
6.648000 119.924931 11.792828
6.649000 131.258510 12.277394
6.650000 134.502126 12.516248
6.651000 122.996940 12.024585
6.652000 123.392921 11.998998
6.653000 134.204640 12.558819
6.654000 139.125596 12.783974
6.655000 137.870504 12.721495
6.656000 144.922354 13.005027
6.657000 125.891926 12.136129
6.658000 124.534467 12.063534
6.659000 146.400356 13.071201
6.660000 136.680630 12.603777
6.661000 125.554179 12.093161
6.662000 136.253795 12.578267
6.663000 145.985502 13.062467
6.664000 137.219297 12.634550
6.665000 145.799088 12.954943
6.666000 148.343487 13.151916
6.667000 129.000015 12.314130
6.668000 121.330214 11.909387
6.669000 128.392496 12.195385
6.670000 132.010936 12.350280
6.671000 139.864939 12.718977
6.672000 146.336026 13.052680
6.673000 127.714076 12.236662
6.674000 135.961914 12.656043
6.675000 141.308058 12.889709
6.676000 147.943852 13.170531
6.677000 127.672136 12.182975
6.678000 137.933601 12.717437
6.679000 126.888424 12.165808
6.680000 116.332440 11.620637
6.681000 116.848064 11.646316
6.682000 128.676075 12.244877
6.683000 135.715384 12.507672
6.684000 128.350579 12.234801
6.685000 128.472170 12.287751
6.686000 123.424404 12.057904
6.687000 135.163021 12.636590
6.688000 144.824385 13.024107
6.689000 123.659279 12.062278
6.690000 121.966377 11.908303
6.691000 143.571153 12.949461
6.692000 141.281612 12.858334
6.693000 128.291954 12.219499
6.694000 124.625883 11.997767
6.695000 126.526780 12.188306
6.696000 134.160569 12.514945
6.697000 112.069700 11.390879
6.698000 133.141390 12.438949
6.699000 140.718882 12.881795
6.700000 133.124346 12.495209
6.701000 132.223925 12.454835
6.702000 122.306670 11.920411
6.703000 129.150683 12.251974
6.704000 133.552518 12.417368
6.705000 113.635353 11.476495
6.706000 141.148421 12.898645
6.707000 137.849600 12.667331
6.708000 123.259865 11.960419
6.709000 127.609408 12.203042
6.710000 122.460882 12.023891
6.711000 159.157790 13.638002
6.712000 135.958009 12.516186
6.713000 129.588375 12.293845
6.714000 132.837927 12.541986
6.715000 136.735617 12.580212
6.716000 117.950008 11.776696
6.717000 120.080969 11.856479
6.718000 141.452199 12.885321
6.719000 128.264544 12.264167
6.720000 127.359225 12.111679
6.721000 130.901331 12.338575
6.722000 133.022012 12.507578
6.723000 125.439308 12.017128
6.724000 128.719006 12.205419
6.725000 128.732995 12.217991
6.726000 126.211698 12.152866
6.727000 151.634296 13.300853
6.728000 141.059168 12.807246
6.729000 127.092289 12.241261
6.730000 121.191249 11.954472
6.731000 142.372372 12.953873
6.732000 126.715103 12.236591
6.733000 128.060818 12.268643
6.734000 125.176854 12.102807
6.735000 156.909330 13.559794
6.736000 134.588387 12.462110
6.737000 131.533339 12.294195
6.738000 144.466230 12.972902
6.739000 150.049244 13.246966
6.740000 151.825017 13.329346
6.741000 146.358764 13.029875
6.742000 125.835406 12.053275
6.743000 123.162432 11.996711
6.744000 124.900174 12.063507
6.745000 136.882504 12.636244
6.746000 126.483714 12.129557
6.747000 143.290023 12.995676
6.748000 156.113587 13.490119
6.749000 133.421015 12.470574
6.750000 127.691443 12.182573
6.751000 138.063806 12.586035
6.752000 132.604363 12.455898
6.753000 141.091794 12.866283
6.754000 130.504521 12.280241
6.755000 145.691122 13.040353
6.756000 139.343534 12.729848
6.757000 140.391900 12.723693
6.758000 121.675398 11.822615
6.759000 139.654820 12.826250
6.760000 152.157917 13.332724
6.761000 143.333568 12.920444
6.762000 148.612072 13.211850
6.763000 143.128412 12.939581
6.764000 140.838444 12.814198
6.765000 139.711225 12.798827
6.766000 135.542007 12.627822
6.767000 165.558558 13.900574
6.768000 126.430238 12.089454
6.769000 148.982531 13.191603
6.770000 154.443071 13.486319
6.771000 110.116776 11.342005
6.772000 113.754992 11.569714
6.773000 136.275143 12.626618
6.774000 142.374750 12.883548
6.775000 108.904668 11.225567
6.776000 132.815140 12.451905
6.777000 130.467421 12.326175
6.778000 122.508142 11.967220
6.779000 126.538555 12.141441
6.780000 135.609388 12.569659
6.781000 124.548796 12.061020
6.782000 152.066243 13.322915
6.783000 146.123770 13.120741
6.784000 123.566734 11.953062
6.785000 132.201249 12.375731
6.786000 142.219509 12.851644
6.787000 133.687129 12.484059
6.788000 133.939386 12.582990
6.789000 147.964285 13.191697
6.790000 129.604478 12.346105
6.791000 122.003727 11.921987
6.792000 153.283391 13.379797
6.793000 139.702864 12.777585
6.794000 129.585561 12.315117
6.795000 143.390804 13.008429
6.796000 140.020383 12.787529
6.797000 155.727149 13.529606
6.798000 152.809527 13.412539
6.799000 161.412612 13.738360
6.800000 161.564590 13.716063
6.801000 164.234733 13.905323
6.802000 148.367540 13.220746
6.803000 132.353096 12.441595
6.804000 122.397258 12.008970
6.805000 117.871159 11.757803
6.806000 146.468626 13.104024
6.807000 140.525916 12.860182
6.808000 147.489885 13.154010
6.809000 128.723285 12.290193
6.810000 148.605455 13.147836
6.811000 134.400813 12.427455
6.812000 149.320229 13.226021
6.813000 129.268913 12.203439
6.814000 131.891874 12.385583
6.815000 142.632910 12.933174
6.816000 135.317838 12.490851
6.817000 129.625057 12.294679
6.818000 123.827262 12.035552
6.819000 125.165492 12.087018
6.820000 119.243562 11.748149
6.821000 125.619159 12.100132
6.822000 136.573519 12.577547
6.823000 125.731605 12.060864
6.824000 146.548152 13.057031
6.825000 136.258539 12.582734
6.826000 148.827803 13.241469
6.827000 137.806311 12.727787
6.828000 127.493846 12.163207
6.829000 106.829319 11.155307
6.830000 127.057218 12.119073
6.831000 149.646302 13.236924
6.832000 149.703683 13.286168
6.833000 135.205270 12.570866
6.834000 128.521077 12.274040
6.835000 129.602100 12.330745
6.836000 124.921560 12.010280
6.837000 148.169730 13.170963
6.838000 138.846190 12.801023
6.839000 141.334542 12.864421
6.840000 136.634714 12.665613
6.841000 145.942468 13.030072
6.842000 129.092825 12.266777
6.843000 136.741127 12.723129
6.844000 127.617902 12.207001
6.845000 130.760737 12.330852
6.846000 122.218491 11.989544
6.847000 136.133896 12.601510
6.848000 135.202060 12.521778
6.849000 113.654881 11.453657
6.850000 123.129765 11.997795
6.851000 117.126362 11.656389
6.852000 111.280866 11.362720
6.853000 113.496853 11.597910
6.854000 134.175035 12.554933
6.855000 141.743057 12.866492
6.856000 132.475620 12.478717
6.857000 130.464408 12.307423
6.858000 119.369772 11.760536
6.859000 106.176861 11.135812
6.860000 124.499935 12.046278
6.861000 126.763177 12.188313
6.862000 128.547430 12.317185
6.863000 143.870967 12.930727
6.864000 133.481794 12.485142
6.865000 139.902143 12.796851
6.866000 146.502258 13.112091
6.867000 138.032664 12.722702
6.868000 133.035249 12.451710
6.869000 125.404064 12.144810
6.870000 120.533882 11.850538
6.871000 128.179011 12.186564
6.872000 120.298292 11.875048
6.873000 128.647074 12.301633
6.874000 123.037157 11.923384
6.875000 147.102080 13.102974
6.876000 122.186431 11.970390
6.877000 120.997406 11.899518
6.878000 143.650676 13.021892
6.879000 133.050585 12.492463
6.880000 128.345653 12.199092
6.881000 127.967931 12.252557
6.882000 134.312664 12.474672
6.883000 132.622638 12.381688
6.884000 128.947662 12.276062
6.885000 139.859823 12.796375
6.886000 136.643402 12.598043
6.887000 123.080118 11.874686
6.888000 141.429246 12.862404
6.889000 116.595206 11.723161
6.890000 128.700720 12.282286
6.891000 133.739913 12.521616
6.892000 130.288860 12.361826
6.893000 133.761458 12.488580
6.894000 132.581165 12.439599
6.895000 130.926127 12.328174
6.896000 133.063514 12.405474
6.897000 129.375736 12.265586
6.898000 129.500441 12.354266
6.899000 133.047539 12.502905
6.900000 144.198725 13.039314
6.901000 160.396217 13.648301
6.902000 150.030154 13.142081
6.903000 131.171423 12.369419
6.904000 128.075701 12.244305
6.905000 144.584820 12.963354
6.906000 143.533669 12.945525
6.907000 139.963517 12.733078
6.908000 153.592829 13.363726
6.909000 145.772034 13.087057
6.910000 130.964406 12.314810
6.911000 118.736427 11.733434
6.912000 127.414811 12.146799
6.913000 125.995027 12.128961
6.914000 130.022578 12.310405
6.915000 135.193632 12.510982
6.916000 125.776460 12.107338
6.917000 138.060265 12.748384
6.918000 138.605169 12.704896
6.919000 139.641418 12.763697
6.920000 145.687339 13.068135
6.921000 150.942540 13.285802
6.922000 140.095801 12.801972
6.923000 113.017992 11.500265
6.924000 135.006932 12.436069
6.925000 158.249559 13.490488
6.926000 118.112961 11.717190
6.927000 128.015219 12.222934
6.928000 142.054526 12.871868
6.929000 140.374149 12.927754
6.930000 125.066537 12.053348
6.931000 138.080710 12.620295
6.932000 137.705321 12.640009
6.933000 142.657726 12.946247
6.934000 139.027784 12.793187
6.935000 146.822131 13.147862
6.936000 137.146343 12.675367
6.937000 130.793734 12.374839
6.938000 123.012109 12.005563
6.939000 136.727620 12.608443
6.940000 128.014880 12.202330
6.941000 111.917042 11.391968
6.942000 127.603563 12.199797
6.943000 141.558881 12.836100
6.944000 131.047218 12.422715
6.945000 123.297754 12.041795
6.946000 136.106566 12.680208
6.947000 136.416674 12.650092
6.948000 145.010093 12.997544
6.949000 136.152218 12.637461
6.950000 148.735683 13.186523
6.951000 128.198343 12.276037
6.952000 126.902230 12.203212
6.953000 143.071274 12.950441
6.954000 159.313759 13.686995
6.955000 147.167701 13.215210
6.956000 137.347184 12.688024
6.957000 158.472182 13.648607
6.958000 131.900721 12.407589
6.959000 111.125754 11.302919
6.960000 129.612129 12.240262
6.961000 143.526287 12.986744
6.962000 140.351973 12.785428
6.963000 134.753245 12.532457
6.964000 126.343673 12.185801
6.965000 117.509613 11.695148
6.966000 137.384552 12.674331
6.967000 135.062895 12.583029
6.968000 133.371884 12.532658
6.969000 132.147309 12.409527
6.970000 142.721717 12.881343
6.971000 131.577321 12.353979
6.972000 131.783476 12.346694
6.973000 147.710311 13.168338
6.974000 126.995265 12.193536
6.975000 129.198258 12.220648
6.976000 126.231509 12.148546
6.977000 133.616444 12.469863
6.978000 144.222452 13.014169
6.979000 141.823976 12.979240
6.980000 137.803543 12.620731
6.981000 144.385497 12.862605
6.982000 139.821713 12.743653
6.983000 143.673680 12.943975
6.984000 137.028322 12.693510
6.985000 137.393078 12.664151
6.986000 149.759527 13.172684
6.987000 134.395002 12.496884
6.988000 148.684503 13.145926
6.989000 128.159331 12.136324
6.990000 134.722728 12.558671
6.991000 129.283966 12.245576
6.992000 144.667260 12.957876
6.993000 128.929120 12.304549
6.994000 128.022191 12.235081
6.995000 142.883690 13.016260
6.996000 140.112034 12.781416
6.997000 127.023361 12.196878
6.998000 118.043212 11.821748
6.999000 124.284688 12.046808
7.000000 142.360417 12.897737
7.001000 144.708883 13.049129
7.002000 147.443465 13.213853
7.003000 123.189108 12.025085
7.004000 126.622351 12.127116
7.005000 124.232501 11.994786
7.006000 122.101860 11.994258
7.007000 132.786355 12.430537
7.008000 156.086832 13.452778
7.009000 152.907666 13.382612
7.010000 123.775442 11.993220
7.011000 126.796282 12.109927
7.012000 141.732706 12.842479
7.013000 119.482258 11.804585
7.014000 126.914788 12.115433
7.015000 140.700530 12.840545
7.016000 135.363681 12.641853
7.017000 130.212211 12.416897
7.018000 135.094290 12.590706
7.019000 148.630211 13.244940
7.020000 158.995942 13.616159
7.021000 139.816814 12.777683
7.022000 142.432929 12.844641
7.023000 146.628216 13.087833
7.024000 139.678957 12.735565
7.025000 126.541937 12.178468
7.026000 126.275305 12.144498
7.027000 143.603228 12.950680
7.028000 149.315365 13.295681
7.029000 146.509149 13.098620
7.030000 144.747796 12.999380
7.031000 152.006142 13.299222
7.032000 136.234610 12.675673
7.033000 134.771758 12.574126
7.034000 127.750245 12.229781
7.035000 140.177166 12.793563
7.036000 128.348300 12.226860
7.037000 120.233622 11.863939
7.038000 136.290732 12.653840
7.039000 118.714809 11.859230
7.040000 140.537630 12.851877
7.041000 143.396635 12.855723
7.042000 140.766563 12.887266
7.043000 133.956539 12.543976
7.044000 126.310460 12.147937
7.045000 130.238026 12.275960
7.046000 137.398896 12.626955
7.047000 151.528816 13.322843
7.048000 142.004666 12.847832
7.049000 142.292325 12.852110
7.050000 122.484089 11.918932
7.051000 141.886830 12.832541
7.052000 125.405265 12.096750
7.053000 125.300952 12.067244
7.054000 136.202566 12.690604
7.055000 130.634696 12.376622
7.056000 130.525058 12.411173
7.057000 139.984036 12.861226
7.058000 133.550682 12.580557
7.059000 155.853591 13.516925
7.060000 142.313831 12.885936
7.061000 127.192886 12.188026
7.062000 135.757384 12.591609
7.063000 136.653955 12.616332
7.064000 142.634913 12.961598
7.065000 151.652919 13.373649
7.066000 125.704961 12.182703
7.067000 133.798195 12.573208
7.068000 118.130151 11.872684
7.069000 126.669890 12.223770
7.070000 129.343008 12.294715
7.071000 136.287094 12.607480
7.072000 147.258030 13.102287
7.073000 142.023852 12.897364
7.074000 142.200214 12.921501
7.075000 134.078123 12.514964
7.076000 139.418129 12.723126
7.077000 126.930796 12.100343
7.078000 143.426084 12.930595
7.079000 144.473159 13.030705
7.080000 141.889057 12.870159
7.081000 146.199964 13.115891
7.082000 140.140076 12.845037
7.083000 146.570904 13.162200
7.084000 134.984150 12.607888
7.085000 157.436053 13.623733
7.086000 142.008239 12.953291
7.087000 135.018955 12.663147
7.088000 151.889228 13.400899
7.089000 144.006592 12.877104
7.090000 154.948532 13.475447
7.091000 131.484102 12.473686
7.092000 139.605452 12.800532
7.093000 136.280738 12.713333
7.094000 140.190495 12.810668
7.095000 119.594439 11.808116
7.096000 132.642896 12.454432
7.097000 137.928919 12.637778
7.098000 138.366826 12.712669
7.099000 131.213907 12.411992
7.100000 140.062970 12.842425
7.101000 127.008902 12.172459
7.102000 138.917719 12.671456
7.103000 135.097922 12.607290
7.104000 152.389839 13.302383
7.105000 126.560527 12.115269
7.106000 129.699809 12.316604
7.107000 135.251197 12.710533
7.108000 141.137553 12.956448
7.109000 137.544720 12.623984
7.110000 150.386083 13.128346
7.111000 144.944856 12.929765
7.112000 136.264218 12.579002
7.113000 134.128647 12.520411
7.114000 142.571394 12.908507
7.115000 128.229165 12.245294
7.116000 136.382102 12.629050
7.117000 113.511016 11.532190
7.118000 142.366458 12.900500
7.119000 125.238313 12.081252
7.120000 147.642017 13.132149
7.121000 149.469075 13.232703
7.122000 139.923841 12.753617
7.123000 128.149182 12.297602
7.124000 123.980491 12.026698
7.125000 123.823143 11.895373
7.126000 118.226084 11.656656
7.127000 129.504606 12.334535
7.128000 132.953727 12.406817
7.129000 135.949902 12.537353
7.130000 147.149585 13.130306
7.131000 137.691069 12.606312
7.132000 138.463150 12.700644
7.133000 151.695986 13.321625
7.134000 163.680410 13.777873
7.135000 140.373988 12.789535
7.136000 153.260906 13.337811
7.137000 152.406208 13.417775
7.138000 137.376533 12.744638
7.139000 142.734022 12.879394
7.140000 145.716137 12.998253
7.141000 142.225997 12.889608
7.142000 141.068134 12.832618
7.143000 137.796168 12.668641
7.144000 136.453881 12.680037
7.145000 132.740463 12.451322
7.146000 148.456693 13.117121
7.147000 147.081764 13.087040
7.148000 151.556634 13.310844
7.149000 134.449533 12.563935
7.150000 135.105053 12.625330
7.151000 151.930472 13.271499
7.152000 127.381350 12.159133
7.153000 135.151669 12.529356
7.154000 130.499300 12.396162
7.155000 138.851219 12.756974
7.156000 155.820280 13.462943
7.157000 137.054193 12.643612
7.158000 145.318864 13.090847
7.159000 157.532782 13.629290
7.160000 145.203387 12.994417
7.161000 136.774078 12.562432
7.162000 138.878464 12.739472
7.163000 160.321776 13.614310
7.164000 141.946810 12.874550
7.165000 131.240784 12.500444
7.166000 125.768260 12.153840
7.167000 134.062084 12.504962
7.168000 150.632014 13.283088
7.169000 138.953536 12.667689
7.170000 133.662119 12.445483
7.171000 123.996909 12.036935
7.172000 123.982773 12.045893
7.173000 153.383335 13.439554
7.174000 132.618690 12.425444
7.175000 137.752385 12.718839
7.176000 137.556328 12.693765
7.177000 122.718288 12.015352
7.178000 137.383669 12.669247
7.179000 134.121540 12.547867
7.180000 153.453750 13.402240
7.181000 135.648923 12.575049
7.182000 124.018654 12.067829
7.183000 148.587071 13.166956
7.184000 150.576108 13.243130
7.185000 136.964423 12.589399
7.186000 130.536807 12.377990
7.187000 121.883323 11.935260
7.188000 130.555832 12.362593
7.189000 122.569283 11.924104
7.190000 121.640612 11.826033
7.191000 143.698414 12.857089
7.192000 149.902743 13.181749
7.193000 163.148954 13.792273
7.194000 123.138542 12.002141
7.195000 127.477440 12.211618
7.196000 129.028468 12.260886
7.197000 140.831246 12.852212
7.198000 143.646931 13.000125
7.199000 149.527375 13.232349
7.200000 132.788248 12.418309
7.201000 132.200519 12.388929
7.202000 124.205433 12.007667
7.203000 123.876644 12.049174
7.204000 142.644729 12.882617
7.205000 139.574688 12.742883
7.206000 130.660232 12.285258
7.207000 137.285454 12.711046
7.208000 134.135433 12.553126
7.209000 144.135410 13.027736
7.210000 140.889539 12.772557
7.211000 148.521330 13.111095
7.212000 131.206412 12.331976
7.213000 139.192163 12.737988
7.214000 133.216509 12.498690
7.215000 155.352176 13.445152
7.216000 163.458452 13.785424
7.217000 130.413546 12.299685
7.218000 133.405149 12.454465
7.219000 139.660326 12.789886
7.220000 147.252737 13.158832
7.221000 161.998677 13.752265
7.222000 116.536316 11.648331
7.223000 125.286625 12.038245
7.224000 135.770215 12.550453
7.225000 145.417442 13.053884
7.226000 131.413224 12.442324
7.227000 137.125640 12.584315
7.228000 125.396135 12.107408
7.229000 131.333025 12.446743
7.230000 137.205696 12.634312
7.231000 125.177372 12.102398
7.232000 126.716404 12.041795
7.233000 154.313036 13.443514
7.234000 139.791254 12.792134
7.235000 131.322411 12.415462
7.236000 120.482067 11.881221
7.237000 148.365405 13.267429
7.238000 144.073456 12.934103
7.239000 130.696916 12.365755
7.240000 138.579836 12.698429
7.241000 157.123034 13.511494
7.242000 151.696380 13.350026
7.243000 135.176671 12.536052
7.244000 139.166380 12.745045
7.245000 143.864313 12.965432
7.246000 127.517290 12.129360
7.247000 139.587600 12.805046
7.248000 115.103624 11.610471
7.249000 148.488250 13.139515
7.250000 154.041919 13.387558
7.251000 132.246091 12.440646
7.252000 142.242022 12.780403
7.253000 141.255275 12.765643
7.254000 133.427716 12.487843
7.255000 125.295845 12.132518
7.256000 145.987846 13.111938
7.257000 142.799160 12.944395
7.258000 137.727873 12.729358
7.259000 132.675877 12.467539
7.260000 125.975669 12.077781
7.261000 138.059998 12.668390
7.262000 136.998880 12.585108
7.263000 132.967849 12.390028
7.264000 139.576604 12.817340
7.265000 140.580889 12.827820
7.266000 151.380060 13.269540
7.267000 149.335876 13.228827
7.268000 154.442150 13.443660
7.269000 128.505337 12.200460
7.270000 136.162576 12.598610
7.271000 145.121362 13.072156
7.272000 155.473951 13.488179
7.273000 151.951711 13.298230
7.274000 135.340628 12.596874
7.275000 138.752741 12.692396
7.276000 137.143593 12.627667
7.277000 127.255301 12.215440
7.278000 140.612124 12.900660
7.279000 150.383976 13.278613
7.280000 136.201795 12.462932
7.281000 146.744174 13.120573
7.282000 128.435188 12.290267
7.283000 129.436685 12.376728
7.284000 143.962194 13.011518
7.285000 128.794153 12.274469
7.286000 137.722839 12.688304
7.287000 126.125646 12.173420
7.288000 122.150840 11.946384
7.289000 153.663637 13.443548
7.290000 133.688848 12.431232
7.291000 144.278872 13.025851
7.292000 133.899886 12.467119
7.293000 141.618975 12.822376
7.294000 133.990765 12.518030
7.295000 135.470642 12.608187
7.296000 141.771578 12.911185
7.297000 146.130220 13.031372
7.298000 126.498575 12.124281
7.299000 150.919649 13.288449
7.300000 135.643712 12.628712
7.301000 154.071415 13.522136
7.302000 149.089130 13.253696
7.303000 138.490109 12.767188
7.304000 153.836072 13.370211
7.305000 128.084933 12.197085
7.306000 140.021146 12.828609
7.307000 134.895161 12.604497
7.308000 141.849290 12.865400
7.309000 141.502294 12.804762
7.310000 127.565305 12.193118
7.311000 152.659467 13.361169
7.312000 131.362125 12.398130
7.313000 139.587401 12.688305
7.314000 137.709190 12.660927
7.315000 138.698814 12.696618
7.316000 146.913359 13.077923
7.317000 143.092737 12.877877
7.318000 131.719095 12.425336
7.319000 136.135924 12.597160
7.320000 140.679555 12.788868
7.321000 141.039480 12.824160
7.322000 157.092189 13.553573
7.323000 137.454762 12.680140
7.324000 134.932010 12.614585
7.325000 148.492581 13.111865
7.326000 126.287344 12.134105
7.327000 133.336366 12.515101
7.328000 147.775108 13.149548
7.329000 139.461767 12.736256
7.330000 112.475932 11.440193
7.331000 132.532436 12.459249
7.332000 144.362496 12.987489
7.333000 141.341111 12.824529
7.334000 146.836907 13.106795
7.335000 149.871369 13.232741
7.336000 112.585913 11.396372
7.337000 123.532399 12.055906
7.338000 129.665758 12.318581
7.339000 119.231711 11.752246
7.340000 132.906936 12.405697
7.341000 144.731292 13.062986
7.342000 145.787285 13.045131
7.343000 153.627189 13.465889
7.344000 147.274476 13.011967
7.345000 129.318728 12.222363
7.346000 135.533133 12.549822
7.347000 135.724281 12.575345
7.348000 140.457374 12.814599
7.349000 147.903612 13.169796
7.350000 145.952944 13.046431
7.351000 148.627654 13.260460
7.352000 127.597332 12.254241
7.353000 145.992669 13.061717
7.354000 145.794756 13.097711
7.355000 134.445129 12.472611
7.356000 132.631462 12.447196
7.357000 129.719218 12.309611
7.358000 148.257368 13.077563
7.359000 154.045448 13.388784
7.360000 145.694039 13.035942
7.361000 143.506089 12.843979
7.362000 130.634936 12.295126
7.363000 130.745041 12.340564
7.364000 149.090743 13.096040
7.365000 140.285037 12.821138
7.366000 131.908068 12.488637
7.367000 144.034102 12.955616
7.368000 148.389241 13.213039
7.369000 155.037741 13.511428
7.370000 138.658758 12.693390
7.371000 138.768912 12.702957
7.372000 144.864548 13.058045
7.373000 141.284266 12.864265
7.374000 132.581530 12.417466
7.375000 133.949996 12.489369
7.376000 142.756033 12.934541
7.377000 158.055972 13.542872
7.378000 148.082896 13.117914
7.379000 162.328996 13.835367
7.380000 147.531802 13.211688
7.381000 138.436634 12.738021
7.382000 142.158380 12.846476
7.383000 167.199232 14.028504
7.384000 139.168891 12.757680
7.385000 139.984337 12.761906
7.386000 153.275953 13.389296
7.387000 143.129050 12.907004
7.388000 139.543664 12.688684
7.389000 143.648968 12.914845
7.390000 134.904889 12.547597
7.391000 154.573850 13.427232
7.392000 168.609740 14.156173
7.393000 159.205793 13.521547
7.394000 148.427392 13.106550
7.395000 164.803776 13.847468
7.396000 142.419437 12.745610
7.397000 141.167621 12.839430
7.398000 137.676397 12.659747
7.399000 153.361455 13.396667
7.400000 146.542685 13.043134
7.401000 154.406228 13.411554
7.402000 153.201404 13.357358
7.403000 153.735645 13.377605
7.404000 150.659271 13.236177
7.405000 143.252511 12.911304
7.406000 150.547559 13.336582
7.407000 144.714306 13.036578
7.408000 141.187044 12.847473
7.409000 157.601056 13.548736
7.410000 169.059467 13.957567
7.411000 158.178040 13.604195
7.412000 172.819350 14.173604
7.413000 169.891649 14.119203
7.414000 173.482822 14.337381
7.415000 165.314190 13.819990
7.416000 152.605318 13.281278
7.417000 168.145257 14.034326
7.418000 172.111837 14.242920
7.419000 161.858578 13.826387
7.420000 176.385144 14.328447
7.421000 172.435676 14.190250
7.422000 155.544494 13.434143
7.423000 161.502602 13.740284
7.424000 153.505524 13.417843
7.425000 170.605780 14.124144
7.426000 186.944922 14.819655
7.427000 164.584724 13.881098
7.428000 151.421441 13.320724
7.429000 156.788583 13.503953
7.430000 190.567109 14.820887
7.431000 184.100174 14.627582
7.432000 152.313460 13.231411
7.433000 174.228221 14.275140
7.434000 186.126557 14.809262
7.435000 161.997786 13.766000
7.436000 176.250034 14.383549
7.437000 198.283610 15.219500
7.438000 189.603365 14.918336
7.439000 183.869829 14.630853
7.440000 203.588566 15.411576
7.441000 201.198844 15.397578
7.442000 192.555075 15.022238
7.443000 189.755460 14.898838
7.444000 215.825117 15.872427
7.445000 192.342945 14.991964
7.446000 206.341996 15.574134
7.447000 195.933847 15.132047
7.448000 212.451550 15.715153
7.449000 208.141299 15.503446
7.450000 224.637342 16.163187
7.451000 232.875820 16.467684
7.452000 234.434053 16.596375
7.453000 254.453428 17.261440
7.454000 265.075941 17.646493
7.455000 256.025897 17.359478
7.456000 264.275047 17.618480
7.457000 248.917941 17.087818
7.458000 252.779536 17.187042
7.459000 275.770039 18.005551
7.460000 281.068181 18.113734
7.461000 282.311747 18.176683
7.462000 291.889930 18.470077
7.463000 292.940099 18.429612
7.464000 308.923098 18.947610
7.465000 303.817745 18.836888
7.466000 327.065592 19.534302
7.467000 316.584612 19.299123
7.468000 328.874603 19.649096
7.469000 324.205766 19.483045
7.470000 341.784330 20.002872
7.471000 343.202027 20.056364
7.472000 353.268287 20.306749
7.473000 346.429595 20.110083
7.474000 366.729127 20.802182
7.475000 384.293291 21.223429
7.476000 379.338899 21.086014
7.477000 391.965173 21.414662
7.478000 417.939142 22.187074
7.479000 409.057081 21.884199
7.480000 428.971187 22.403271
7.481000 446.651078 22.885836
7.482000 460.033401 23.258325
7.483000 443.633898 22.840073
7.484000 473.083385 23.543291
7.485000 494.344215 24.071320
7.486000 507.028447 24.342883
7.487000 529.180495 24.897826
7.488000 526.069297 24.845958
7.489000 514.277227 24.556521
7.490000 555.936539 25.478916
7.491000 587.844929 26.195113
7.492000 573.660415 25.945471
7.493000 633.567101 27.302138
7.494000 662.053620 27.897922
7.495000 687.065285 28.370045
7.496000 693.751847 28.511223
7.497000 718.430213 29.006491
7.498000 746.852203 29.550713
7.499000 792.523176 30.439034
7.500000 795.627967 30.440894
7.501000 832.904341 31.195518
7.502000 868.152886 31.892139
7.503000 934.633124 33.035285
7.504000 946.493213 33.340932
7.505000 1031.961417 34.726509
7.506000 1041.392840 34.855950
7.507000 1100.679787 35.843612
7.508000 1169.044466 36.925840
7.509000 1248.930525 38.176292
7.510000 1360.628480 39.774288
