XYDATA
! Title: 11BM APS Cr2O3 SRM 674b
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! File no. =               4716
! No. steps =             34500
! Scan time =             JUN 01, 2014 00:52
! Sample name =     	   NIST SRM 674b (Cr2O3)
! Composition =            Chromium(III) oxide
! Sample Comment =         0.8 mm dia Kapton
! Temp (K) =              295.0
! 2theta step (deg) =     0.001
! Time per step (sec) =   0.1
! 100/Ring Current[0] =   0.984 
! Monitor I0 [0] =        92666.8 
! Monitor I1 [0] =        75642.1 
! Gonio._radius [mm] =    1000.0
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted
! Normalization factor  = 8.3664
! Calibrated wavelength = 0.413671
!  
! 2theta, intensity, sigma(intensity)
4.510610 113.464256 12.697899
4.511610 124.042623 13.244698
4.512610 135.374094 13.954060
4.513610 121.805919 13.136321
4.514610 113.556417 12.639637
4.515610 102.681738 12.151055
4.516610 121.781429 13.157619
4.517609 126.018737 13.384536
4.518609 122.191285 13.206714
4.519609 119.565824 13.060649
4.520609 117.384283 12.942697
4.521609 112.710084 12.728009
4.522609 132.267560 13.703350
4.523608 127.015913 13.408166
4.524608 123.349191 13.234721
4.525608 112.963642 12.750641
4.526608 124.912042 13.427209
4.527608 134.670223 13.868416
4.528608 158.149281 14.992665
4.529608 144.366911 14.350512
4.530607 117.086867 12.895937
4.531607 113.189726 12.629906
4.532607 100.401476 11.981334
4.533607 92.126348 11.589065
4.534607 112.775011 12.638630
4.535607 120.712643 13.121304
4.536606 113.265247 12.677760
4.537606 113.007068 12.680770
4.538606 121.335345 13.101003
4.539606 113.361486 12.731766
4.540606 107.230223 12.361574
4.541606 120.942490 13.084025
4.542606 118.454590 12.928813
4.543605 135.956179 13.878806
4.544605 113.314782 12.681814
4.545605 148.349254 14.577334
4.546605 151.152611 14.720792
4.547605 126.556706 13.448386
4.548605 131.024545 13.632380
4.549604 110.342084 12.525123
4.550604 118.979984 12.962185
4.551604 134.862009 13.963455
4.552604 123.650749 13.345690
4.553604 120.255158 13.216059
4.554604 125.070701 13.406209
4.555604 121.105542 13.143550
4.556603 140.310397 14.235893
4.557603 142.492964 14.258643
4.558603 111.164782 12.631185
4.559603 132.431156 13.575320
4.560603 120.467096 13.038418
4.561603 118.754924 12.999908
4.562602 123.517738 13.323767
4.563602 131.589871 13.772166
4.564602 117.497654 13.023252
4.565602 120.160965 13.096097
4.566602 117.738602 12.937830
4.567602 123.354297 13.115362
4.568602 118.806182 12.983216
4.569601 111.546624 12.635861
4.570601 122.577030 13.235992
4.571601 137.780372 13.977792
4.572601 128.629974 13.477116
4.573601 121.191777 13.151554
4.574601 131.744190 13.648828
4.575600 138.252196 14.026057
4.576600 131.755526 13.704971
4.577600 129.169882 13.617992
4.578600 123.800057 13.305728
4.579600 119.397029 13.065862
4.580600 135.673114 13.893357
4.581599 121.631541 13.133482
4.582599 146.343536 14.443343
4.583599 137.425600 13.910724
4.584599 123.109645 13.229350
4.585599 127.120238 13.385978
4.586599 121.081402 13.123056
4.587599 112.209548 12.638115
4.588598 115.397323 12.798418
4.589598 122.795979 13.172081
4.590598 128.124692 13.563739
4.591598 120.033676 13.013042
4.592598 123.963696 13.330905
4.593598 121.009021 13.182974
4.594597 125.261894 13.390625
4.595597 135.710669 13.771445
4.596597 107.004176 12.310473
4.597597 127.874216 13.491022
4.598597 143.227604 14.254204
4.599597 141.375990 14.209086
4.600597 129.091486 13.576356
4.601596 139.911264 14.033562
4.602596 118.244562 13.018712
4.603596 118.951452 13.036256
4.604596 123.512317 13.351437
4.605596 110.064324 12.648076
4.606596 134.280907 13.760075
4.607595 140.437643 14.122535
4.608595 114.013449 12.772734
4.609595 119.936145 13.050896
4.610595 126.866100 13.445689
4.611595 132.694353 13.704306
4.612595 120.325142 13.162308
4.613595 120.382835 13.202999
4.614594 111.715038 12.478620
4.615594 99.752086 11.796498
4.616594 126.097565 13.331593
4.617594 110.357591 12.584565
4.618594 133.427763 13.764533
4.619594 129.928690 13.615608
4.620593 121.912137 13.103556
4.621593 114.407528 12.706496
4.622593 134.277880 13.661608
4.623593 131.336273 13.666094
4.624593 122.901572 13.189914
4.625593 111.220166 12.675538
4.626593 120.043102 13.038448
4.627592 120.623084 13.156650
4.628592 126.741634 13.516515
4.629592 129.047232 13.560991
4.630592 136.018246 14.012751
4.631592 135.637922 13.913317
4.632592 142.774020 14.247057
4.633591 123.363765 13.314447
4.634591 126.241491 13.440899
4.635591 125.257358 13.365047
4.636591 131.194186 13.722919
4.637591 140.117072 14.115066
4.638591 141.988331 14.082945
4.639590 136.755720 13.993187
4.640590 147.949913 14.478968
4.641590 114.857275 12.869950
4.642590 102.633593 12.107757
4.643590 126.157867 13.382077
4.644590 140.384405 14.107113
4.645590 120.861695 13.186020
4.646589 120.528315 13.184663
4.647589 130.876558 13.591479
4.648589 120.513517 13.020909
4.649589 105.408452 12.174760
4.650589 139.652648 14.039304
4.651589 137.158885 13.987081
4.652588 134.355145 13.790134
4.653588 122.244861 13.131521
4.654588 123.454267 13.102350
4.655588 126.759473 13.525167
4.656588 134.218124 13.781473
4.657588 126.849274 13.455974
4.658588 144.560291 14.397719
4.659587 140.140222 14.202208
4.660587 141.397933 14.161230
4.661587 139.025147 14.116705
4.662587 147.398395 14.593341
4.663587 136.874782 13.965993
4.664587 136.068702 13.931570
4.665586 127.671362 13.557955
4.666586 130.439247 13.724745
4.667586 124.288760 13.376180
4.668586 120.752319 13.083418
4.669586 131.233972 13.723555
4.670586 142.437678 14.220454
4.671586 121.780351 13.209984
4.672585 129.622346 13.651399
4.673585 139.578310 14.209060
4.674585 140.242603 14.153505
4.675585 116.037373 12.811154
4.676585 116.193203 12.788538
4.677585 119.052726 13.060605
4.678584 129.760505 13.619791
4.679584 122.898103 13.253763
4.680584 142.644689 14.340138
4.681584 139.132963 14.114108
4.682584 125.643086 13.372314
4.683584 118.991313 12.998977
4.684584 148.820144 14.539462
4.685583 143.522791 14.300772
4.686583 142.555447 14.213390
4.687583 132.156827 13.674179
4.688583 127.200645 13.452696
4.689583 112.542709 12.710836
4.690583 122.091282 13.121245
4.691582 139.502115 14.053125
4.692582 130.281373 13.684408
4.693582 132.424330 13.743388
4.694582 134.009662 13.841552
4.695582 143.113976 14.360540
4.696582 135.721777 13.959777
4.697581 118.031206 12.944436
4.698581 109.857315 12.643060
4.699581 139.094367 14.046709
4.700581 138.482642 13.954719
4.701581 131.451684 13.619010
4.702581 122.077528 13.307042
4.703581 133.457701 13.835563
4.704580 133.056426 13.786663
4.705580 126.060751 13.428925
4.706580 131.103733 13.693199
4.707580 124.646442 13.296474
4.708580 119.575539 13.030963
4.709580 135.674923 13.926944
4.710579 121.641792 13.222177
4.711579 116.832744 12.933474
4.712579 136.355596 13.931749
4.713579 142.565181 14.254234
4.714579 135.771796 13.982891
4.715579 148.634883 14.545440
4.716579 128.969124 13.619188
4.717578 133.721479 13.861193
4.718578 134.747639 13.815081
4.719578 126.066168 13.426257
4.720578 148.347215 14.539936
4.721578 148.047439 14.522598
4.722578 133.297804 13.815947
4.723577 127.782886 13.488067
4.724577 116.980548 12.850001
4.725577 117.587337 12.894215
4.726577 120.471563 13.118364
4.727577 149.230843 14.541824
4.728577 152.376691 14.751860
4.729577 135.840232 13.951553
4.730576 134.963707 13.861092
4.731576 123.456805 13.285595
4.732576 136.470522 14.006553
4.733576 116.960065 12.954857
4.734576 118.693507 12.981138
4.735576 131.026544 13.723303
4.736575 138.103423 14.047585
4.737575 145.268849 14.410413
4.738575 156.658233 14.942065
4.739575 131.436653 13.740652
4.740575 125.605379 13.464543
4.741575 138.365357 14.149849
4.742575 141.708399 14.271385
4.743574 131.447953 13.682387
4.744574 128.428468 13.458895
4.745574 128.421445 13.512275
4.746574 118.869978 12.867311
4.747574 135.623406 13.762889
4.748574 129.799934 13.570097
4.749573 125.735230 13.392137
4.750573 119.504195 13.008434
4.751573 124.259230 13.190444
4.752573 136.586644 13.973591
4.753573 145.287371 14.387731
4.754573 136.608311 14.031298
4.755572 128.770151 13.597031
4.756572 121.936009 13.229556
4.757572 135.552514 13.926883
4.758572 149.849766 14.634505
4.759572 133.506327 13.817669
4.760572 139.969301 14.080991
4.761572 140.498073 14.041060
4.762571 145.802691 14.412152
4.763571 133.152416 13.730434
4.764571 120.547909 13.081613
4.765571 116.749336 12.955777
4.766571 114.523327 12.823311
4.767571 134.409299 13.916086
4.768570 127.628039 13.511733
4.769570 133.904290 13.810217
4.770570 138.895663 14.027695
4.771570 120.676572 13.023493
4.772570 129.513381 13.535298
4.773570 142.776827 14.278298
4.774570 123.105113 13.181015
4.775569 147.943496 14.469807
4.776569 134.652240 13.910098
4.777569 127.711473 13.431560
4.778569 139.482331 14.031224
4.779569 133.493161 13.779946
4.780569 151.345176 14.686723
4.781568 128.377799 13.539035
4.782568 124.464882 13.358460
4.783568 136.907054 14.010132
4.784568 127.223409 13.484568
4.785568 137.152212 14.015022
4.786568 143.472509 14.383732
4.787568 151.614899 14.751371
4.788567 128.320084 13.631123
4.789567 130.073443 13.722598
4.790567 148.196993 14.597553
4.791567 146.005907 14.462819
4.792567 123.510622 13.329709
4.793567 135.331513 13.900681
4.794566 164.701901 15.337829
4.795566 132.678506 13.792717
4.796566 122.204091 13.225854
4.797566 135.776093 13.947638
4.798566 133.749293 13.845966
4.799566 136.169665 13.888693
4.800566 125.095039 13.272321
4.801565 134.833554 13.839094
4.802565 118.942168 12.971070
4.803565 115.947041 12.912017
4.804565 150.155435 14.641004
4.805565 151.393054 14.763089
4.806565 141.780081 14.159107
4.807564 124.129829 13.281753
4.808564 129.693011 13.623134
4.809564 136.397463 14.014443
4.810564 150.472238 14.673986
4.811564 129.747413 13.561670
4.812564 122.230640 13.159717
4.813563 112.235244 12.672821
4.814563 115.934155 12.876143
4.815563 122.733671 13.337060
4.816563 118.846030 13.054620
4.817563 130.580846 13.654297
4.818563 134.733660 13.849246
4.819563 141.917983 14.212369
4.820562 134.463195 13.912353
4.821562 144.468233 14.345906
4.822562 128.923876 13.547674
4.823562 124.536193 13.336620
4.824562 146.650952 14.497055
4.825562 123.878765 13.194027
4.826561 140.211246 14.099672
4.827561 148.258603 14.555991
4.828561 128.671025 13.599105
4.829561 141.298334 14.296771
4.830561 132.651595 13.798987
4.831561 108.605028 12.516168
4.832561 138.966812 14.141196
4.833560 131.026768 13.672048
4.834560 148.773338 14.557694
4.835560 153.358786 14.792899
4.836560 154.469639 14.839804
4.837560 143.818739 14.360626
4.838560 121.510548 12.965573
4.839559 148.416491 14.474371
4.840559 142.979075 14.302401
4.841559 111.711061 12.682776
4.842559 136.048183 13.965652
4.843559 133.172807 13.676154
4.844559 115.780085 12.752720
4.845559 136.594309 13.931560
4.846558 135.868303 13.933851
4.847558 141.418227 14.249283
4.848558 125.790838 13.353951
4.849558 144.648760 14.380311
4.850558 109.493213 12.464025
4.851558 125.355369 13.384948
4.852557 120.270848 13.051105
4.853557 131.739540 13.614359
4.854557 138.837636 13.974086
4.855557 109.457081 12.455768
4.856557 143.071345 14.285838
4.857557 154.783627 14.858213
4.858557 152.959477 14.782854
4.859556 163.343742 15.356086
4.860556 163.483272 15.125700
4.861556 144.940471 14.276508
4.862556 137.164927 14.047402
4.863556 130.374782 13.667583
4.864556 131.141575 13.730604
4.865555 122.062769 13.136502
4.866555 135.639141 13.923285
4.867555 117.975889 13.081582
4.868555 135.843634 13.994618
4.869555 134.468987 13.936703
4.870555 136.571472 13.996384
4.871555 165.184381 15.364611
4.872554 114.424497 12.681184
4.873554 126.973217 13.439067
4.874554 135.694650 13.855976
4.875554 143.984862 14.274398
4.876554 158.036065 14.967531
4.877554 135.606210 13.825867
4.878553 140.433828 14.188420
4.879553 109.653597 12.345701
4.880553 146.904156 14.451534
4.881553 139.648153 14.158855
4.882553 151.148605 14.796580
4.883553 148.411129 14.516487
4.884552 125.181051 13.414931
4.885552 141.432275 14.230143
4.886552 119.955513 13.117324
4.887552 145.801298 14.406467
4.888552 147.606982 14.552750
4.889552 146.241722 14.470023
4.890552 152.882310 14.804313
4.891551 122.822322 13.264615
4.892551 120.852559 13.102765
4.893551 123.852492 13.303363
4.894551 133.694085 13.822760
4.895551 143.680004 14.308950
4.896551 121.434954 13.130588
4.897550 141.698487 14.341339
4.898550 138.253716 14.054880
4.899550 138.804029 14.110704
4.900550 150.356417 14.763038
4.901550 133.751712 13.862139
4.902550 145.045755 14.451053
4.903550 140.668962 14.170137
4.904549 123.674599 13.296349
4.905549 144.676368 14.378227
4.906549 138.619912 14.000134
4.907549 137.652906 13.930282
4.908549 152.377520 14.782896
4.909549 115.366195 12.817496
4.910548 135.308629 13.974888
4.911548 134.062446 13.917157
4.912548 118.505148 12.998960
4.913548 129.448919 13.595709
4.914548 130.045132 13.596651
4.915548 142.413490 14.375959
4.916548 128.378371 13.527858
4.917547 130.755084 13.640130
4.918547 133.012877 13.783554
4.919547 151.580889 14.755054
4.920547 149.418373 14.696628
4.921547 123.162909 13.160894
4.922547 132.404403 13.750695
4.923546 109.711827 12.468330
4.924546 130.108026 13.623878
4.925546 162.290470 15.292141
4.926546 145.834485 14.428100
4.927546 148.058565 14.550193
4.928546 131.063967 13.627706
4.929546 146.363980 14.459939
4.930545 135.116645 13.956695
4.931545 149.958765 14.618478
4.932545 136.058876 13.891528
4.933545 128.521866 13.645480
4.934545 142.114450 14.292821
4.935545 145.006710 14.415967
4.936544 140.190426 14.232821
4.937544 133.666183 13.922341
4.938544 149.754090 14.565633
4.939544 149.499276 14.505418
4.940544 110.590197 12.402753
4.941544 115.436984 12.748705
4.942543 125.998016 13.448474
4.943543 114.902171 12.761538
4.944543 128.022524 13.525963
4.945543 150.842632 14.578396
4.946543 162.911184 15.321477
4.947543 152.917645 14.736664
4.948543 143.129109 14.360725
4.949542 135.102615 13.941851
4.950542 134.559690 13.871439
4.951542 138.988240 14.050615
4.952542 141.919575 14.111322
4.953542 152.407657 14.713016
4.954542 152.196910 14.768500
4.955541 154.954322 14.857128
4.956541 142.218577 14.259142
4.957541 145.230024 14.395605
4.958541 144.786024 14.378024
4.959541 131.969856 13.740180
4.960541 130.837057 13.724871
4.961541 140.734686 14.170802
4.962540 130.615718 13.708791
4.963540 144.202388 14.354736
4.964540 144.239518 14.282812
4.965540 156.686028 14.967778
4.966540 135.488183 13.953818
4.967540 142.640131 14.356872
4.968539 137.243330 14.026159
4.969539 143.958265 14.419765
4.970539 139.759169 14.221893
4.971539 157.751116 15.029811
4.972539 137.179411 13.909281
4.973539 144.152861 14.390916
4.974539 135.850099 13.994630
4.975538 131.963580 13.824332
4.976538 126.876770 13.424670
4.977538 142.235628 14.275711
4.978538 139.304914 14.109181
4.979538 134.707758 13.836065
4.980538 142.489939 14.276450
4.981537 143.622175 14.365906
4.982537 122.169606 13.196584
4.983537 136.643017 13.936933
4.984537 139.229376 14.150697
4.985537 129.967136 13.518682
4.986537 149.668166 14.541713
4.987537 133.231100 13.732999
4.988536 146.638480 14.502290
4.989536 166.799083 15.561740
4.990536 127.301501 13.421204
4.991536 151.419048 14.773113
4.992536 150.680600 14.743867
4.993536 163.414158 15.388708
4.994535 157.188409 15.007847
4.995535 139.478813 14.111767
4.996535 142.585622 14.308325
4.997535 123.665299 13.274808
4.998535 152.838399 14.802752
4.999535 150.395020 14.619233
5.000534 141.740032 14.304936
5.001534 145.190890 14.557267
5.002534 138.251299 14.054540
5.003534 130.895636 13.693491
5.004534 130.915866 13.692134
5.005534 128.592136 13.551661
5.006534 148.085549 14.621084
5.007533 136.530384 13.924658
5.008533 150.822678 14.712983
5.009533 132.214004 13.711492
5.010533 136.866368 14.004650
5.011533 150.027683 14.707550
5.012533 114.699256 12.733464
5.013532 129.038641 13.592658
5.014532 137.347117 14.134884
5.015532 128.946558 13.508417
5.016532 132.114205 13.744898
5.017532 130.348158 13.632449
5.018532 131.601046 13.742406
5.019532 152.011283 14.799341
5.020531 121.447561 13.084061
5.021531 135.720956 13.946394
5.022531 131.627954 13.666014
5.023531 116.502188 12.921092
5.024531 125.012637 13.434085
5.025531 132.180942 13.722561
5.026530 115.748710 12.777265
5.027530 133.203695 13.845326
5.028530 149.124073 14.643251
5.029530 135.591750 13.924611
5.030530 146.820967 14.506981
5.031530 138.454823 14.115323
5.032530 146.244305 14.531322
5.033529 142.480107 14.159591
5.034529 114.685409 12.707557
5.035529 132.429871 13.801786
5.036529 107.745525 12.338183
5.037529 109.783088 12.578494
5.038529 132.707902 13.803318
5.039528 128.480336 13.581685
5.040528 142.244436 14.271823
5.041528 132.424933 13.697105
5.042528 120.123044 13.094193
5.043528 152.180527 14.799805
5.044528 131.565221 13.659588
5.045528 143.792723 14.360619
5.046527 127.739446 13.475687
5.047527 143.731436 14.402355
5.048527 123.429898 13.212509
5.049527 138.965838 14.112378
5.050527 129.873854 13.642177
5.051527 140.931639 14.237411
5.052526 115.645763 12.867028
5.053526 131.447245 13.674147
5.054526 146.489954 14.401603
5.055526 149.399076 14.611673
5.056526 148.071187 14.604751
5.057526 144.088043 14.341006
5.058525 146.391453 14.541578
5.059525 160.507923 15.214779
5.060525 156.714250 14.992096
5.061525 144.144429 14.355195
5.062525 129.139815 13.595895
5.063525 123.652438 13.318727
5.064525 134.577204 13.888002
5.065524 148.070607 14.518818
5.066524 134.937897 13.844245
5.067524 127.937257 13.522963
5.068524 129.211766 13.679435
5.069524 122.871009 13.242710
5.070524 130.487355 13.639415
5.071523 132.779215 13.758478
5.072523 121.561743 13.212801
5.073523 136.628511 14.047833
5.074523 123.580531 13.286969
5.075523 134.946600 13.976628
5.076523 150.486237 14.697789
5.077523 154.778852 14.953496
5.078522 121.493009 13.143522
5.079522 151.148557 14.724052
5.080522 146.783211 14.407538
5.081522 143.483376 14.327746
5.082522 125.858844 13.425531
5.083522 134.350859 13.808988
5.084521 137.169806 13.987640
5.085521 120.957169 13.161097
5.086521 143.587873 14.282250
5.087521 136.606212 14.012800
5.088521 134.062208 13.885146
5.089521 130.817498 13.665576
5.090521 138.494783 14.018807
5.091520 155.803120 14.934880
5.092520 112.306825 12.702022
5.093520 109.234624 12.580455
5.094520 124.091245 13.329119
5.095520 140.042809 14.136259
5.096520 141.990383 14.155145
5.097519 134.017297 13.773718
5.098519 147.218334 14.429900
5.099519 146.307048 14.434500
5.100519 131.380372 13.688468
5.101519 144.297891 14.339528
5.102519 147.687252 14.552887
5.103519 146.857099 14.506345
5.104518 144.928863 14.407737
5.105518 126.923272 13.367946
5.106518 131.139228 13.676079
5.107518 106.613974 12.283859
5.108518 137.318340 14.002696
5.109518 149.611845 14.677453
5.110517 131.546684 13.677469
5.111517 143.269673 14.332265
5.112517 122.783054 13.382831
5.113517 118.092045 12.947410
5.114517 134.582912 13.910049
5.115517 138.285351 14.171508
5.116516 131.082879 13.764546
5.117516 132.316763 13.735114
5.118516 155.411380 14.949965
5.119516 145.638861 14.440215
5.120516 132.577340 13.678741
5.121516 134.046183 13.837143
5.122516 130.094320 13.687999
5.123515 108.941285 12.502960
5.124515 133.623459 13.883396
5.125515 133.698603 13.865284
5.126515 152.458715 14.863673
5.127515 142.745902 14.353132
5.128515 140.283718 14.134496
5.129514 147.099448 14.511800
5.130514 131.920816 13.810867
5.131514 126.907666 13.506112
5.132514 120.927912 13.134463
5.133514 124.720020 13.282471
5.134514 141.440968 14.186586
5.135514 146.527401 14.422486
5.136513 141.240985 14.222344
5.137513 151.360155 14.731020
5.138513 151.241030 14.721027
5.139513 153.422391 14.786791
5.140513 145.658934 14.478273
5.141513 140.671463 14.207659
5.142512 163.317304 15.324068
5.143512 145.431206 14.376663
5.144512 139.800686 14.114634
5.145512 124.142928 13.310014
5.146512 140.362415 14.193266
5.147512 134.540131 13.822869
5.148512 136.830444 14.013150
5.149511 145.777844 14.443339
5.150511 117.402806 13.012056
5.151511 133.709992 13.910491
5.152511 133.820209 13.844312
5.153511 156.947437 14.979161
5.154511 134.267989 13.916135
5.155510 126.674598 13.447806
5.156510 142.418330 14.336015
5.157510 149.198505 14.698656
5.158510 125.593174 13.277364
5.159510 147.992355 14.566641
5.160510 143.467867 14.350932
5.161510 147.131476 14.513274
5.162509 136.193072 13.977170
5.163509 120.336475 13.122252
5.164509 125.292912 13.349307
5.165509 137.782609 14.087887
5.166509 133.956570 13.846322
5.167509 136.209290 13.974036
5.168508 129.309513 13.575653
5.169508 143.431954 14.322764
5.170508 138.602888 14.233441
5.171508 111.352055 12.621129
5.172508 134.836188 13.952938
5.173508 153.967703 14.967012
5.174508 129.199084 13.558889
5.175507 136.610240 13.951084
5.176507 153.079971 14.765146
5.177507 137.818355 13.924644
5.178507 123.228690 13.232773
5.179507 132.248779 13.741781
5.180507 141.766009 14.293783
5.181506 156.540506 15.018991
5.182506 132.788534 13.770495
5.183506 145.454994 14.412800
5.184506 121.507730 13.212509
5.185506 132.208633 13.758936
5.186506 134.746191 13.743321
5.187505 148.342575 14.484840
5.188505 129.637077 13.650150
5.189505 143.810369 14.372728
5.190505 127.348078 13.386246
5.191505 127.378463 13.548873
5.192505 124.358381 13.436471
5.193505 138.685673 14.012645
5.194504 133.219045 13.718317
5.195504 123.913092 13.262318
5.196504 143.396482 14.346693
5.197504 128.460069 13.492614
5.198504 150.978528 14.709050
5.199504 137.086014 14.052985
5.200503 135.652545 13.975997
5.201503 150.665601 14.726155
5.202503 142.162493 14.304090
5.203503 133.328688 13.786682
5.204503 140.063758 14.101166
5.205503 156.877687 14.903304
5.206503 125.215445 13.335768
5.207502 145.451255 14.447077
5.208502 123.713319 13.364039
5.209502 134.296930 13.879141
5.210502 132.921059 13.765680
5.211502 120.828972 13.120176
5.212502 142.112757 14.229448
5.213501 126.402438 13.425864
5.214501 129.092156 13.578641
5.215501 128.093331 13.540924
5.216501 127.116310 13.445823
5.217501 117.261725 12.891472
5.218501 129.545288 13.553156
5.219501 124.252430 13.351610
5.220500 119.898098 13.057090
5.221500 129.293422 13.631008
5.222500 126.265712 13.355669
5.223500 128.551882 13.511885
5.224500 130.265050 13.600412
5.225500 121.013167 13.199604
5.226499 109.609835 12.563029
5.227499 140.469471 14.219833
5.228499 137.819209 14.111408
5.229499 125.228230 13.392470
5.230499 138.509614 14.089579
5.231499 140.044793 14.157619
5.232499 132.000169 13.778354
5.233498 119.718257 13.021385
5.234498 136.064286 13.976363
5.235498 126.210714 13.582575
5.236498 138.744634 14.044807
5.237498 125.986465 13.388474
5.238498 108.091120 12.421591
5.239497 117.557864 12.980565
5.240497 132.479738 13.718571
5.241497 121.055765 13.053269
5.242497 113.392327 12.649312
5.243497 115.934615 12.916763
5.244497 130.208169 13.557739
5.245496 123.088067 13.314067
5.246496 129.753384 13.613223
5.247496 128.197566 13.541617
5.248496 134.753093 13.802708
5.249496 143.675585 14.286275
5.250496 153.397283 14.774774
5.251496 140.806036 14.126785
5.252495 133.671146 13.850463
5.253495 124.704964 13.297960
5.254495 136.592345 13.868328
5.255495 130.755449 13.699385
5.256495 136.333008 13.931052
5.257495 138.169589 14.023649
5.258494 130.368000 13.642808
5.259494 140.936396 14.152994
5.260494 121.699635 13.134712
5.261494 116.863426 12.964302
5.262494 146.680972 14.472242
5.263494 128.126978 13.446949
5.264494 129.354443 13.610329
5.265493 129.171757 13.579168
5.266493 124.521679 13.347853
5.267493 148.040166 14.569387
5.268493 137.662277 13.985482
5.269493 150.131010 14.679196
5.270493 138.267894 14.049262
5.271492 122.054211 13.218995
5.272492 140.984524 14.134012
5.273492 121.701903 13.164476
5.274492 136.479724 13.928745
5.275492 137.179609 14.007077
5.276492 139.450676 14.145627
5.277492 128.852538 13.603645
5.278491 138.431642 14.088616
5.279491 119.658793 13.087615
5.280491 98.434577 11.806840
5.281491 119.730819 13.039917
5.282491 125.745356 13.400973
5.283491 120.061148 13.028799
5.284490 128.242512 13.506735
5.285490 130.452797 13.653770
5.286490 128.760128 13.481723
5.287490 128.538335 13.497918
5.288490 126.290279 13.385158
5.289490 141.368639 14.130981
5.290490 132.654350 13.728568
5.291489 141.129754 14.174668
5.292489 134.193503 13.844614
5.293489 133.614374 13.850096
5.294489 136.484830 14.014982
5.295489 138.525154 14.147068
5.296489 153.005673 14.866420
5.297488 133.366970 13.788157
5.298488 108.060198 12.383709
5.299488 122.858138 13.250343
5.300488 115.557991 12.854756
5.301488 154.245349 14.898564
5.302488 130.760949 13.648209
5.303487 150.204023 14.639467
5.304487 137.162346 13.943714
5.305487 119.093805 12.962298
5.306487 142.610576 14.252181
5.307487 124.131681 13.275653
5.308487 107.621026 12.371437
5.309487 121.368166 13.197659
5.310486 137.071701 13.998695
5.311486 150.158662 14.677288
5.312486 135.754249 13.928728
5.313486 129.700160 13.655863
5.314486 120.604015 13.046768
5.315486 122.917274 13.177062
5.316485 143.676210 14.253237
5.317485 144.492931 14.290341
5.318485 120.591048 12.997656
5.319485 130.055678 13.591404
5.320485 141.841388 14.184465
5.321485 139.505989 14.085155
5.322485 137.030802 13.923440
5.323484 125.312598 13.272488
5.324484 108.557289 12.412039
5.325484 143.547240 14.349825
5.326484 148.429951 14.571694
5.327484 152.768044 14.807593
5.328484 139.517153 14.156140
5.329483 126.542520 13.437119
5.330483 113.573679 12.724786
5.331483 115.042646 12.775483
5.332483 116.593453 12.792435
5.333483 122.684287 13.216952
5.334483 119.904551 12.994274
5.335483 101.673187 11.939204
5.336482 109.930141 12.577153
5.337482 125.150467 13.390567
5.338482 138.912242 14.064080
5.339482 139.095025 14.076704
5.340482 125.878807 13.395321
5.341482 130.446453 13.620931
5.342481 148.790147 14.498627
5.343481 137.358368 14.007882
5.344481 147.939257 14.560849
5.345481 149.698932 14.645154
5.346481 136.006670 13.901549
5.347481 129.194239 13.606560
5.348481 127.457175 13.503473
5.349480 142.264288 14.265887
5.350480 141.527147 14.149160
5.351480 122.109114 13.163315
5.352480 118.964967 13.084562
5.353480 135.311676 13.934947
5.354480 118.538283 12.952597
5.355479 110.945711 12.640382
5.356479 118.260193 12.917252
5.357479 112.237427 12.652758
5.358479 127.964103 13.511783
5.359479 127.268121 13.512160
5.360479 119.329304 13.121515
5.361478 118.051208 12.913976
5.362478 135.562119 13.828400
5.363478 135.620638 13.956952
5.364478 120.103843 13.100775
5.365478 136.788199 13.891473
5.366478 130.506925 13.702185
5.367478 118.233367 13.052495
5.368477 129.076816 13.574220
5.369477 129.401060 13.527091
5.370477 138.954876 14.099312
5.371477 111.778860 12.610904
5.372477 126.172630 13.338375
5.373477 118.047802 12.865305
5.374476 131.892009 13.637023
5.375476 120.000063 13.084145
5.376476 117.776916 13.015456
5.377476 118.421302 12.951135
5.378476 126.680899 13.418802
5.379476 122.851603 13.214214
5.380476 125.142799 13.427383
5.381475 124.251641 13.356074
5.382475 122.531370 13.240157
5.383475 127.818776 13.508850
5.384475 126.932431 13.448505
5.385475 127.903913 13.537567
5.386475 127.236493 13.526604
5.387474 140.444457 14.201995
5.388474 125.664784 13.472577
5.389474 108.626784 12.531559
5.390474 115.054465 12.781901
5.391474 117.001296 12.939415
5.392474 117.678652 12.921347
5.393474 123.452370 13.233512
5.394473 111.253774 12.568563
5.395473 117.681334 12.945181
5.396473 114.252853 12.921333
5.397473 125.240872 13.504647
5.398473 107.706632 12.398321
5.399473 112.069141 12.562195
5.400472 141.813895 14.217716
5.401472 126.038603 13.426537
5.402472 133.058988 13.846082
5.403472 135.329897 13.926487
5.404472 123.465370 13.318014
5.405472 116.865828 12.976130
5.406472 113.865394 12.787033
5.407471 120.034194 13.119179
5.408471 133.673813 13.851786
5.409471 121.874155 13.113244
5.410471 100.211551 11.887918
5.411471 120.521158 13.080338
5.412471 127.505625 13.479242
5.413470 138.146498 13.925163
5.414470 114.228996 12.795842
5.415470 108.382025 12.371455
