XYDATA
! Title: 11-BM data for Al2O3 SRM 676a
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! File no. =               4714 
! No. steps =             34500 
! Scan time =             MAY 31, 2014 22:53 
! Sample name =     	  NIST SRM 676a (Al2O3) 
! Composition =           Aluminium Oxide (Al2O3)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   0.983  
! Monitor I0 [0] =        92715.5  
! Monitor I1 [0] =        75723.2  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_4699_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 8.3433 
! Calibrated wavelength = 0.413671 
!  
! 2theta, intensity, sigma(intensity)
7.514145 71.866726 8.648096
7.515144 85.561495 9.501311
7.516144 78.604490 9.107213
7.517144 72.169833 8.568504
7.518144 80.548740 9.257586
7.519144 63.454119 8.214705
7.520144 65.898680 8.354650
7.521143 72.349824 8.667861
7.522143 70.559247 8.678613
7.523143 62.214505 8.100124
7.524143 93.028427 9.915388
7.525143 75.882790 8.899759
7.526143 67.187005 8.435855
7.527143 72.030232 8.750255
7.528142 91.554201 9.800398
7.529142 77.192743 9.036319
7.530142 68.474802 8.384715
7.531142 75.869654 8.890312
7.532142 84.461872 9.397877
7.533142 82.946088 9.264698
7.534141 73.057625 8.753589
7.535141 72.278927 8.640050
7.536141 81.007696 9.132603
7.537141 58.491056 7.815307
7.538141 62.788868 8.038670
7.539141 68.699719 8.420047
7.540140 75.854467 8.920236
7.541140 75.027467 8.797416
7.542140 82.786815 9.398043
7.543140 83.888241 9.385078
7.544140 77.282690 9.001047
7.545140 66.191415 8.415993
7.546140 61.358436 8.046129
7.547139 77.002655 9.063340
7.548139 77.124825 9.043984
7.549139 72.657368 8.735627
7.550139 62.063375 7.967704
7.551139 71.681694 8.677333
7.552139 66.078332 8.351639
7.553138 64.086109 8.227081
7.554138 81.013563 9.262563
7.555138 85.514440 9.465145
7.556138 82.034089 9.279106
7.557138 74.474801 8.688330
7.558138 80.204962 9.166105
7.559138 81.921878 9.297134
7.560137 79.055378 9.056980
7.561137 68.961624 8.484777
7.562137 70.693278 8.539895
7.563137 83.352038 9.295061
7.564137 72.422191 8.689354
7.565137 83.156816 9.345878
7.566136 69.349191 8.502616
7.567136 73.408560 8.730729
7.568136 68.905504 8.444337
7.569136 74.662428 8.864134
7.570136 69.774080 8.589990
7.571136 75.781174 8.934653
7.572136 67.796914 8.419659
7.573135 69.867416 8.505658
7.574135 78.328523 9.038430
7.575135 81.232011 9.189343
7.576135 70.873145 8.608956
7.577135 71.896808 8.644787
7.578135 82.289432 9.281964
7.579134 82.172496 9.302316
7.580134 77.060545 8.962710
7.581134 81.759989 9.274689
7.582134 87.017798 9.595145
7.583134 69.950001 8.495853
7.584134 59.839805 7.960712
7.585134 66.407570 8.355987
7.586133 68.030673 8.467643
7.587133 67.487977 8.474324
7.588133 70.686959 8.632194
7.589133 77.551924 9.034015
7.590133 67.132949 8.455865
7.591133 64.471432 8.288096
7.592132 82.994952 9.345244
7.593132 73.491879 8.763980
7.594132 73.494386 8.760164
7.595132 70.073195 8.571183
7.596132 63.458109 8.122703
7.597132 80.311274 9.262407
7.598131 90.283329 9.682598
7.599131 84.129979 9.328817
7.600131 64.130127 8.239179
7.601131 74.265805 8.799408
7.602131 66.867047 8.269993
7.603131 78.368653 9.064767
7.604131 78.520075 9.096783
7.605130 69.301542 8.490519
7.606130 69.750590 8.555149
7.607130 66.346411 8.329086
7.608130 73.053407 8.844347
7.609130 80.920042 9.243509
7.610130 80.181166 9.164516
7.611129 78.148408 9.066701
7.612129 64.035594 8.243186
7.613129 61.295796 8.013274
7.614129 66.385330 8.430393
7.615129 76.376050 8.971318
7.616129 69.148973 8.519880
7.617129 66.140798 8.323520
7.618128 66.516544 8.345349
7.619128 57.534483 7.717139
7.620128 72.563141 8.756233
7.621128 68.859781 8.443787
7.622128 62.547439 8.083911
7.623128 71.712369 8.549208
7.624127 85.595918 9.423659
7.625127 77.787778 9.105527
7.626127 71.183778 8.701358
7.627127 66.984581 8.341149
7.628127 71.384873 8.626352
7.629127 60.495503 7.912710
7.630127 74.177667 8.778319
7.631126 77.465358 9.091330
7.632126 64.896772 8.279931
7.633126 66.989987 8.444009
7.634126 68.290325 8.429189
7.635126 69.721908 8.527294
7.636126 73.336224 8.685988
7.637125 76.928804 8.965372
7.638125 69.966278 8.545145
7.639125 67.630457 8.357308
7.640125 68.590317 8.531426
7.641125 62.085587 8.020538
7.642125 77.184624 8.990302
7.643125 64.307675 8.181611
7.644124 63.672177 8.144165
7.645124 63.920920 8.141550
7.646124 68.436194 8.508839
7.647124 81.684709 9.298403
7.648124 65.484153 8.348626
7.649124 61.175767 8.030977
7.650123 65.781330 8.128158
7.651123 60.152487 7.804833
7.652123 72.543505 8.717388
7.653123 64.309279 8.312315
7.654123 69.228333 8.485663
7.655123 67.697828 8.419579
7.656123 55.957732 7.696649
7.657122 54.878388 7.644826
7.658122 67.563570 8.404792
7.659122 70.093737 8.480279
7.660122 62.549668 8.166567
7.661122 80.494346 9.195316
7.662122 62.588023 8.135506
7.663121 64.119208 8.226577
7.664121 56.967400 7.694151
7.665121 67.473524 8.474115
7.666121 73.880106 8.737778
7.667121 83.035260 9.280523
7.668121 79.616110 9.144125
7.669120 71.719259 8.562578
7.670120 70.191883 8.500262
7.671120 76.766824 8.955353
7.672120 76.078409 8.891247
7.673120 74.652046 8.830985
7.674120 67.615952 8.443158
7.675120 74.590895 8.773082
7.676119 82.246182 9.309133
7.677119 64.643890 8.148530
7.678119 71.033293 8.542140
7.679119 68.977595 8.393941
7.680119 64.424149 8.093318
7.681119 64.893196 8.145953
7.682118 79.743621 9.191804
7.683118 55.095852 7.581185
7.684118 68.350276 8.417705
7.685118 61.171429 8.023526
7.686118 61.151028 8.062062
7.687118 81.577403 9.289523
7.688118 80.346573 9.143920
7.689117 59.935047 7.883651
7.690117 68.832593 8.535338
7.691117 54.306319 7.519637
7.692117 61.511602 8.011403
7.693117 70.526361 8.602624
7.694117 74.165986 8.865800
7.695116 68.545052 8.474606
7.696116 65.246172 8.285060
7.697116 65.877385 8.290784
7.698116 61.986647 7.973762
7.699116 70.305820 8.566284
7.700116 63.535318 8.133106
7.701116 54.580249 7.509238
7.702115 56.087352 7.528775
7.703115 59.118811 7.910719
7.704115 70.835675 8.635628
7.705115 59.330960 7.853758
7.706115 61.322356 8.007161
7.707115 80.878431 9.271992
7.708114 74.214709 8.770480
7.709114 78.940438 9.066408
7.710114 70.795351 8.564792
7.711114 60.537530 8.014185
7.712114 62.004168 8.043146
7.713114 74.089680 8.834021
7.714114 74.227012 8.786294
7.715113 51.672250 7.339716
7.716113 66.678655 8.322457
7.717113 67.857245 8.308622
7.718113 68.605426 8.395014
7.719113 53.269289 7.389782
7.720113 68.501313 8.468123
7.721112 60.728529 7.960625
7.722112 62.699595 8.113144
7.723112 61.081461 8.002822
7.724112 63.332786 8.172669
7.725112 59.026725 7.792067
7.726112 65.938849 8.333224
7.727111 67.160858 8.435675
7.728111 74.440647 8.774609
7.729111 68.488870 8.452348
7.730111 65.530201 8.260309
7.731111 64.858255 8.282186
7.732111 81.901147 9.285397
7.733111 68.091959 8.382269
7.734110 68.128049 8.442129
7.735110 69.621845 8.526452
7.736110 62.227495 8.054789
7.737110 65.660011 8.268475
7.738110 54.809791 7.615103
7.739110 60.895478 7.997020
7.740109 55.841629 7.724700
7.741109 64.901304 8.301709
7.742109 61.269906 8.085761
7.743109 61.274958 7.971132
7.744109 53.934393 7.471730
7.745109 65.547994 8.249558
7.746109 81.466767 9.268138
7.747108 75.133652 8.855867
7.748108 68.100351 8.366084
7.749108 63.368083 8.060318
7.750108 76.583422 8.939452
7.751108 62.356328 8.042759
7.752108 60.918926 7.997470
7.753107 59.173399 7.845243
7.754107 75.496632 8.780801
7.755107 67.035123 8.270711
7.756107 70.126630 8.513074
7.757107 78.382708 9.084982
7.758107 70.991386 8.554593
7.759107 63.688248 8.081740
7.760106 63.897768 8.163765
7.761106 55.721416 7.624480
7.762106 55.977391 7.647968
7.763106 69.513271 8.392864
7.764106 72.364363 8.672559
7.765106 75.256382 8.895572
7.766105 69.516682 8.535948
7.767105 59.863800 7.978183
7.768105 61.865756 8.094646
7.769105 54.498064 7.539672
7.770105 66.497150 8.329598
7.771105 71.055127 8.645132
7.772105 70.974243 8.636662
7.773104 73.046306 8.731268
7.774104 66.279212 8.286956
7.775104 70.793355 8.563362
7.776104 71.611188 8.643385
7.777104 63.164240 8.144246
7.778104 67.564756 8.401284
7.779103 70.076346 8.634479
7.780103 67.171476 8.351042
7.781103 72.172707 8.539123
7.782103 62.531154 8.050932
7.783103 74.319418 8.854750
7.784103 78.344701 9.028944
7.785102 72.466941 8.698580
7.786102 68.598659 8.455582
7.787102 69.648754 8.489893
7.788102 68.929367 8.469504
7.789102 67.483850 8.398908
7.790102 73.756176 8.813022
7.791102 60.218981 7.924431
7.792101 64.350324 8.152687
7.793101 67.319115 8.413895
7.794101 61.225852 8.061534
7.795101 63.688398 8.091892
7.796101 66.223716 8.289154
7.797101 64.399733 8.201585
7.798100 69.629858 8.489745
7.799100 66.364752 8.216946
7.800100 58.882746 7.770964
7.801100 56.579802 7.700294
7.802100 63.839415 8.210768
7.803100 64.355632 8.165550
7.804100 69.739190 8.526342
7.805099 61.506192 8.014779
7.806099 50.737863 7.320847
7.807099 59.309534 7.878285
7.808099 66.885420 8.360558
7.809099 66.906890 8.298022
7.810099 63.468727 8.162865
7.811098 62.933025 8.097148
7.812098 63.173809 8.120842
7.813098 60.967268 7.972654
7.814098 57.360844 7.687691
7.815098 62.221665 7.981347
7.816098 67.325518 8.419590
7.817098 63.907884 8.155581
7.818097 60.219541 7.940675
7.819097 77.247916 9.002145
7.820097 64.566792 8.138999
7.821097 56.050448 7.589775
7.822097 66.842435 8.305355
7.823097 63.638335 8.158927
7.824096 59.869506 7.959102
7.825096 75.343706 8.912048
7.826096 71.969856 8.579028
7.827096 71.909135 8.654952
7.828096 64.400573 8.247465
7.829096 63.144145 8.115887
7.830096 62.056882 8.052280
7.831095 65.532857 8.315604
7.832095 61.280534 7.997704
7.833095 59.176983 7.888409
7.834095 69.412360 8.552610
7.835095 78.788498 9.120990
7.836095 68.067433 8.433941
7.837094 57.088094 7.701355
7.838094 57.065123 7.707834
7.839094 57.782975 7.750933
7.840094 78.484394 9.044165
7.841094 76.532859 8.929823
7.842094 62.158474 8.030767
7.843093 63.329642 8.124632
7.844093 61.154797 8.009961
7.845093 55.126143 7.567816
7.846093 61.942377 8.021258
7.847093 68.889518 8.494960
7.848093 52.715071 7.458978
7.849093 69.201727 8.493796
7.850092 71.999510 8.671108
7.851092 63.914523 8.121029
7.852092 77.351554 8.974699
7.853092 67.861283 8.371019
7.854092 55.097760 7.531218
7.855092 57.197500 7.691418
7.856091 53.679634 7.436782
7.857091 65.061893 8.209963
7.858091 72.547376 8.678500
7.859091 69.279263 8.503672
7.860091 61.742713 8.053814
7.861091 65.521707 8.305702
7.862091 80.201586 9.162289
7.863090 61.636473 8.022429
7.864090 67.601462 8.464587
7.865090 61.996974 7.988264
7.866090 69.161195 8.442316
7.867090 61.147541 7.994949
7.868090 69.173877 8.454825
7.869089 83.482885 9.361294
7.870089 66.184137 8.290568
7.871089 57.672768 7.671215
7.872089 63.908634 8.141621
7.873089 70.019657 8.528533
7.874089 72.761778 8.720314
7.875089 66.863908 8.333912
7.876088 62.197089 8.077463
7.877088 67.238698 8.515519
7.878088 62.393705 8.066192
7.879088 61.133937 7.980288
7.880088 63.242250 8.180195
7.881088 61.826006 8.087812
7.882087 48.991877 7.124805
7.883087 56.961427 7.729638
7.884087 66.704499 8.383575
7.885087 78.687482 9.041794
7.886087 60.278367 7.877025
7.887087 62.923642 8.087207
7.888087 68.340817 8.407080
7.889086 69.385143 8.506565
7.890086 73.328549 8.825942
7.891086 56.330242 7.552496
7.892086 59.930730 7.870808
7.893086 74.801659 8.858961
7.894086 74.505078 8.891825
7.895085 68.067970 8.417708
7.896085 61.374263 7.994818
7.897085 59.770056 7.912339
7.898085 67.384701 8.365307
7.899085 65.634054 8.159487
7.900085 63.447583 8.042478
7.901084 78.300182 9.119950
7.902084 72.421337 8.736089
7.903084 66.165234 8.354837
7.904084 67.925816 8.520079
7.905084 66.834757 8.295552
7.906084 70.589969 8.611175
7.907084 68.059374 8.442442
7.908083 71.054165 8.567305
7.909083 58.989971 7.872382
7.910083 55.014074 7.583657
7.911083 67.694773 8.458058
7.912083 77.570413 8.971643
7.913083 69.772827 8.587299
7.914082 74.533705 8.791651
7.915082 59.712672 7.814940
7.916082 54.313244 7.474258
7.917082 60.785136 7.940817
7.918082 67.621934 8.288809
7.919082 67.542591 8.334535
7.920082 61.640479 7.977778
7.921081 65.034511 8.300102
7.922081 65.385426 8.264555
7.923081 67.614689 8.378541
7.924081 66.410308 8.392423
7.925081 48.734620 7.108518
7.926081 56.216819 7.660038
7.927080 62.824365 8.095285
7.928080 62.758977 8.121028
7.929080 58.554386 7.836501
7.930080 56.194311 7.687757
7.931080 66.744228 8.201425
7.932080 64.958819 8.176119
7.933080 66.278072 8.368820
7.934079 79.936847 9.163422
7.935079 58.320342 7.759020
7.936079 61.053591 7.945006
7.937079 63.698995 8.107068
7.938079 66.324881 8.307499
7.939079 65.152410 8.135386
7.940078 50.635815 7.162986
7.941078 59.110077 7.841507
7.942078 56.205192 7.635785
7.943078 62.394139 8.115415
7.944078 57.099340 7.683196
7.945078 58.366845 7.818190
7.946078 65.357044 8.237202
7.947077 59.337483 7.927776
7.948077 55.351282 7.650124
7.949077 53.919663 7.479488
7.950077 59.790305 7.934701
7.951077 60.660029 7.915400
7.952077 67.674532 8.405863
7.953076 63.409997 8.280083
7.954076 58.980965 7.872627
7.955076 62.298925 8.133329
7.956076 60.540403 8.011073
7.957076 65.893419 8.290977
7.958076 67.068997 8.321078
7.959075 66.295767 8.232360
7.960075 59.760006 7.896545
7.961075 56.097770 7.679533
7.962075 51.484173 7.316891
7.963075 66.314555 8.302031
7.964075 66.201986 8.187618
7.965075 66.966030 8.337945
7.966074 71.916537 8.725660
7.967074 56.061892 7.724208
7.968074 63.849734 8.218839
7.969074 70.624097 8.620493
7.970074 59.960028 7.959505
7.971074 70.845315 8.535252
7.972073 79.216368 9.081299
7.973073 52.266976 7.315329
7.974073 56.324921 7.623810
7.975073 55.749152 7.639145
7.976073 55.217822 7.597270
7.977073 59.718957 7.900274
7.978073 60.777023 8.027836
7.979072 58.842448 7.939921
7.980072 63.535105 8.140847
7.981072 80.980754 9.286184
7.982072 67.232786 8.382230
7.983072 48.193662 7.060914
7.984072 55.952857 7.660367
7.985071 65.652373 8.324335
7.986071 64.215900 8.242441
7.987071 72.938190 8.801675
7.988071 59.084575 7.756897
7.989071 50.905436 7.186522
7.990071 40.858762 6.497325
7.991071 53.462994 7.553298
7.992070 57.090004 7.748920
7.993070 58.245334 7.720667
7.994070 61.378147 7.968078
7.995070 70.026927 8.585038
7.996070 62.623071 8.045015
7.997070 55.773828 7.623820
7.998069 60.804774 7.991424
7.999069 61.497004 8.045046
8.000069 65.528246 8.283524
8.001069 60.130615 7.880996
8.002069 60.085475 7.909499
8.003069 59.408304 7.859239
8.004069 65.838052 8.362902
8.005068 60.173066 7.949470
8.006068 49.468894 7.179981
8.007068 63.159318 8.237438
8.008068 60.876278 8.031278
8.009068 54.363241 7.636960
8.010068 51.528809 7.370070
8.011067 62.602028 8.101135
8.012067 64.078663 8.091100
8.013067 63.573063 8.205652
8.014067 63.582772 8.151545
8.015067 62.509743 8.070791
8.016067 61.695345 7.941624
8.017067 66.178382 8.343438
8.018066 55.106895 7.586046
8.019066 55.355638 7.598609
8.020066 63.177489 8.143824
8.021066 70.237227 8.589293
8.022066 60.531647 7.924697
8.023066 51.160749 7.207967
8.024065 59.572960 7.880683
8.025065 58.909383 7.761342
8.026065 56.146479 7.546473
8.027065 65.768352 8.229166
8.028065 65.297317 8.235264
8.029065 69.352892 8.475489
8.030064 59.804555 7.818438
8.031064 61.152871 8.002533
8.032064 62.918640 8.072217
8.033064 65.287925 8.253629
8.034064 58.932319 7.810279
8.035064 59.957445 8.016176
8.036064 52.288623 7.407916
8.037063 54.770424 7.540783
8.038063 52.411898 7.406162
8.039063 54.563074 7.606365
8.040063 63.754703 8.132391
8.041063 63.110165 8.088021
8.042063 60.981297 7.982161
8.043062 67.859405 8.348204
8.044062 67.678486 8.384656
8.045062 76.207392 8.997911
8.046062 60.970833 7.985354
8.047062 61.340449 7.924096
8.048062 57.044868 7.696545
8.049062 59.427328 7.871370
8.050061 60.455412 7.966639
8.051061 64.301756 8.163957
8.052061 65.405755 8.280108
8.053061 62.770620 8.099345
8.054061 52.163884 7.348950
8.055061 62.034324 8.043281
8.056060 58.869960 7.826938
8.057060 57.804640 7.795643
8.058060 50.729598 7.203892
8.059060 62.092451 8.080199
8.060060 68.755869 8.461329
8.061060 63.551360 8.229084
8.062060 55.599512 7.636545
8.063059 56.933050 7.653605
8.064059 50.121491 7.265016
8.065059 72.262508 8.790469
8.066059 64.783346 8.251842
8.067059 69.599252 8.621698
8.068059 62.052303 7.982413
8.069058 56.282685 7.647688
8.070058 66.045102 8.253170
8.071058 66.438747 8.350480
8.072058 66.842529 8.289797
8.073058 52.863070 7.359556
8.074058 46.780569 6.961940
8.075058 63.184153 8.129532
8.076057 51.003841 7.251017
8.077057 54.058574 7.481311
8.078057 64.848072 8.258044
8.079057 58.779034 7.870976
8.080057 64.218420 8.222015
8.081057 68.537334 8.530824
8.082056 73.212792 8.841841
8.083056 74.346891 8.762054
8.084056 54.998575 7.633007
8.085056 46.624261 6.927595
8.086056 50.910146 7.261199
8.087056 59.584517 7.898665
8.088055 58.336058 7.734321
8.089055 60.796726 7.952214
8.090055 64.218387 8.183237
8.091055 59.091211 7.845716
8.092055 57.905497 7.779411
8.093055 54.180199 7.493133
8.094055 62.517582 8.094200
8.095054 57.096018 7.626301
8.096054 55.984692 7.582376
8.097054 63.051553 8.072455
8.098054 55.092636 7.515779
8.099054 65.475063 8.289612
8.100054 61.661100 8.042974
8.101053 61.774448 8.126933
8.102053 61.076992 7.955168
8.103053 58.757693 7.744276
8.104053 59.117633 7.846032
8.105053 54.762063 7.506081
8.106053 58.546702 7.839891
8.107053 64.583314 8.163781
8.108052 59.748151 7.916618
8.109052 61.666564 7.931627
8.110052 66.131640 8.374942
8.111052 51.976243 7.372292
8.112052 61.796623 7.969946
8.113052 57.554774 7.668317
8.114051 54.907747 7.582357
8.115051 57.573167 7.786334
8.116051 67.565636 8.460196
8.117051 68.004688 8.417364
8.118051 58.021160 7.731534
8.119051 53.823908 7.511991
8.120051 56.184248 7.545574
8.121050 72.722798 8.709326
8.122050 61.015284 8.001299
8.123050 49.857859 7.181452
8.124050 66.089782 8.231697
8.125050 72.610499 8.563134
8.126050 55.642370 7.535953
8.127049 54.140660 7.522933
8.128049 64.326195 8.283714
8.129049 51.682836 7.367090
8.130049 65.888389 8.248924
8.131049 59.908847 7.889601
8.132049 60.246201 7.970702
8.133049 59.697915 7.877728
8.134048 56.239993 7.618658
8.135048 57.074645 7.726111
8.136048 56.192172 7.645504
8.137048 54.954291 7.579665
8.138048 52.891778 7.319884
8.139048 54.213687 7.496026
8.140047 61.990045 8.094850
8.141047 61.411381 7.987851
8.142047 70.642528 8.517437
8.143047 69.914981 8.548115
8.144047 69.904843 8.605851
8.145047 71.239121 8.560188
8.146046 55.265246 7.597879
8.147046 52.188671 7.358442
8.148046 58.372961 7.712873
8.149046 63.267860 8.192856
8.150046 70.673459 8.623868
8.151046 55.854285 7.714213
8.152046 58.186974 7.791890
8.153045 73.468034 8.734728
8.154045 53.161870 7.418109
8.155045 57.875061 7.758587
8.156045 47.042914 6.945015
8.157045 60.597939 7.960934
8.158045 54.322590 7.524355
8.159044 59.926682 7.902918
8.160044 67.991250 8.420064
8.161044 67.451494 8.394290
8.162044 57.036151 7.728229
8.163044 49.658823 7.127777
8.164044 50.848255 7.208259
8.165044 68.601612 8.546429
8.166043 57.558598 7.723365
8.167043 54.456595 7.471095
8.168043 54.022995 7.469167
8.169043 64.755601 8.204669
8.170043 52.760728 7.418705
8.171043 63.254604 8.070872
8.172042 70.501250 8.591968
8.173042 59.586022 7.807549
8.174042 60.110686 7.882856
8.175042 64.436705 8.193425
8.176042 54.296855 7.586872
8.177042 52.494890 7.363652
8.178042 54.158053 7.500071
8.179041 54.375475 7.537939
8.180041 71.721017 8.646838
8.181041 65.737340 8.249700
8.182041 52.581655 7.351356
8.183041 50.043720 7.200862
8.184041 56.631126 7.745105
8.185040 60.158820 7.812067
8.186040 56.034244 7.642478
8.187040 43.159610 6.619711
8.188040 48.384323 7.044135
8.189040 69.030641 8.508737
8.190040 57.842986 7.781748
8.191040 57.384834 7.623783
8.192039 51.235107 7.194887
8.193039 56.704484 7.577918
8.194039 58.450718 7.727591
8.195039 63.635958 8.271262
8.196039 69.340931 8.596331
8.197039 59.061430 7.867336
8.198038 47.145298 7.009833
8.199038 64.031659 8.169405
8.200038 66.798106 8.312107
8.201038 58.267244 7.824813
8.202038 64.540658 8.218848
8.203038 48.778960 7.123219
8.204037 51.839801 7.385589
8.205037 67.477074 8.397059
8.206037 56.067021 7.675248
8.207037 40.041632 6.526701
8.208037 50.533143 7.152175
8.209037 56.188411 7.630805
8.210037 65.013715 8.222454
8.211036 62.769776 8.066964
8.212036 54.260390 7.563850
8.213036 55.328379 7.601078
8.214036 52.153025 7.390980
8.215036 57.216494 7.720832
8.216036 52.025779 7.251054
8.217035 51.662302 7.345472
8.218035 62.825377 8.080836
8.219035 70.299664 8.514863
8.220035 56.674025 7.691917
8.221035 53.134340 7.502755
8.222035 47.097382 7.066145
8.223035 51.236417 7.337213
8.224034 52.535561 7.335836
8.225034 59.867436 7.887268
8.226034 61.637900 8.015223
8.227034 71.182026 8.624888
8.228034 57.744373 7.738699
8.229034 46.138898 6.978836
8.230033 61.578948 8.032842
8.231033 62.370934 8.095603
8.232033 59.931303 7.845472
8.233033 51.284609 7.255540
8.234033 66.523575 8.390246
8.235033 59.798817 7.956125
8.236033 63.280421 8.186773
8.237032 53.048439 7.442180
8.238032 60.541557 7.941581
8.239032 58.097630 7.751265
8.240032 66.398191 8.272272
8.241032 64.330302 8.182133
8.242032 44.950257 6.866696
8.243031 46.873749 7.050185
8.244031 51.435062 7.366444
8.245031 51.013241 7.319130
8.246031 57.984357 7.796164
8.247031 57.605249 7.783145
8.248031 58.783660 7.784285
8.249031 52.409683 7.352774
8.250030 56.590263 7.669073
8.251030 63.869470 8.185011
8.252030 56.334180 7.721062
8.253030 57.777812 7.830312
8.254030 61.199805 8.089117
8.255030 55.825365 7.722359
8.256029 53.348447 7.541732
8.257029 52.661279 7.469673
8.258029 64.120018 8.164704
8.259029 65.950272 8.290299
8.260029 60.941833 8.004596
8.261029 61.226699 8.032161
8.262028 52.434193 7.407680
8.263028 65.438447 8.341487
8.264028 70.191104 8.587304
8.265028 60.635750 7.910774
8.266028 59.667992 7.824516
8.267028 50.394122 7.283975
8.268028 54.941469 7.593878
8.269027 50.229439 7.233456
8.270027 73.759503 8.798004
8.271027 57.447199 7.748366
8.272027 63.824463 8.099389
8.273027 60.071283 7.858187
8.274027 68.501634 8.439339
8.275026 59.326013 7.783459
8.276026 56.253127 7.612847
8.277026 58.720822 7.780546
8.278026 59.098910 7.822920
8.279026 51.848394 7.298949
8.280026 44.975991 6.795994
8.281026 61.566158 8.062863
8.282025 57.274624 7.738119
8.283025 76.638847 9.050994
8.284025 64.251014 8.251615
8.285025 62.615935 8.155022
8.286025 47.975205 7.047590
8.287025 61.862314 8.023697
8.288024 57.682580 7.833417
8.289024 53.205078 7.419809
8.290024 58.030917 7.924867
8.291024 68.038233 8.468579
8.292024 50.028313 7.225427
8.293024 49.402679 7.162980
8.294024 62.687089 8.078532
8.295023 56.386331 7.559121
8.296023 65.971675 8.294087
8.297023 54.430017 7.576574
8.298023 51.145038 7.246285
8.299023 50.857209 7.286203
8.300023 52.946422 7.449648
8.301022 43.687036 6.708965
8.302022 65.616104 8.266304
8.303022 58.162029 7.737569
8.304022 64.027178 8.148052
8.305022 56.457514 7.716950
8.306022 52.905394 7.468037
8.307022 50.485883 7.228996
8.308021 68.455589 8.480963
8.309021 65.061043 8.309338
8.310021 55.483059 7.623017
8.311021 48.361136 7.068953
8.312021 61.486215 8.086090
8.313021 55.610631 7.548828
8.314020 52.027952 7.347101
8.315020 55.018535 7.622538
8.316020 48.955533 7.138091
8.317020 62.960528 8.112515
8.318020 58.028177 7.796765
8.319020 55.136200 7.665961
8.320020 58.011721 7.796502
8.321019 55.997298 7.633228
8.322019 49.330539 7.157246
8.323019 59.380440 7.891152
8.324019 67.209204 8.309075
8.325019 51.403592 7.329644
8.326019 46.274157 6.934397
8.327018 47.314506 7.076988
8.328018 64.836322 8.180570
8.329018 66.473690 8.349060
8.330018 53.104533 7.568065
8.331018 51.387898 7.365110
8.332018 60.687395 8.002360
8.333017 55.701342 7.666875
8.334017 58.858572 7.814298
8.335017 49.782278 7.124470
8.336017 51.723843 7.372398
8.337017 50.207079 7.283315
8.338017 46.539148 6.967503
8.339017 55.345889 7.606609
8.340016 62.341562 8.000529
8.341016 54.418952 7.564603
8.342016 66.250203 8.324106
8.343016 59.929864 7.921995
8.344016 51.212167 7.259953
8.345016 55.815322 7.526759
8.346015 66.955959 8.389786
8.347015 62.467907 8.061686
8.348015 52.385474 7.455198
8.349015 55.416535 7.674908
8.350015 58.169372 7.905419
8.351015 52.668477 7.438043
8.352015 56.685461 7.695526
8.353014 54.023749 7.511013
8.354014 46.176567 6.900099
8.355014 56.241896 7.578585
8.356014 56.650837 7.615590
8.357014 56.866121 7.642540
8.358014 65.144287 8.340415
8.359013 56.131377 7.788330
8.360013 58.983017 7.885118
8.361013 45.868378 6.896745
8.362013 56.611297 7.640945
8.363013 58.544176 7.757104
8.364013 53.289780 7.347449
8.365013 65.322220 8.224466
8.366012 53.237672 7.409822
8.367012 53.123899 7.421725
8.368012 52.577342 7.392246
8.369012 66.113385 8.198960
8.370012 67.112663 8.319291
8.371012 59.810876 7.797363
8.372011 54.145072 7.380641
8.373011 57.573966 7.620980
8.374011 53.885244 7.529390
8.375011 58.429018 7.871489
8.376011 61.114730 7.864599
8.377011 61.931058 7.928837
8.378011 57.427441 7.670862
8.379010 56.872450 7.626347
8.380010 60.020319 7.891551
8.381010 50.704770 7.201200
8.382010 50.799956 7.179447
8.383010 67.306177 8.387096
8.384010 61.646502 7.989299
8.385009 57.487452 7.689702
8.386009 57.439317 7.649820
8.387009 52.558666 7.298343
8.388009 51.319394 7.187530
8.389009 61.086804 8.032285
8.390009 59.605498 7.866841
8.391008 55.468987 7.547971
8.392008 52.521031 7.356749
8.393008 53.899588 7.490670
8.394008 54.922635 7.589107
8.395008 52.962941 7.400184
8.396008 48.311387 7.074834
8.397008 51.944825 7.360196
8.398007 47.275217 6.950618
8.399007 53.734032 7.365578
8.400007 50.127799 7.264133
8.401007 51.612500 7.377376
8.402007 46.847090 7.030821
8.403007 58.321536 7.825845
8.404006 66.814084 8.357776
8.405006 68.184940 8.455129
8.406006 51.391348 7.306644
8.407006 51.577654 7.317036
8.408006 64.581799 8.244795
8.409006 62.020629 8.007149
8.410006 52.461784 7.307725
8.411005 58.572846 7.846286
8.412005 58.153921 7.822143
8.413005 69.326846 8.518352
8.414005 56.604288 7.612792
8.415005 58.286531 7.816766
8.416005 48.880367 7.100702
8.417004 42.537201 6.672063
8.418004 54.521212 7.492596
